Lindsay Alvarez,408445946,F,Staff,47756.68,47
Sean Hernandez,421598684,M,Staff,15299.24,47
Anthony Hernandez,448859519,M,Staff,25718.39,47
Benjamin Wright,460558875,M,Staff,33161.21,47
Scott Foster,464458043,M,Staff,26518.45,47
Stephen Allen,465858672,M,Staff,23417.25,47
William Wright,474705867,M,Staff,31178.66,47
Adam Gomez,499739420,M,Staff,34965.50,47
Courtney Campbell,508999633,F,Staff,15997.45,47
Jeremy Carter,515932381,M,Staff,30682.63,47
Jamie Torres,523617734,F,Staff,26966.34,47
Angela Gomez,525117992,F,Staff,18154.89,47
John Nelson,527912191,M,Staff,44283.97,47
Jeffrey Foster,535001148,M,Staff,37541.09,47
Michael Martinez,535029687,M,Staff,37118.11,47
Rachel Morgan,553497542,F,Staff,35479.22,47
Alicia Chavez,555044210,F,Staff,41799.09,47
Alicia Phillips,561593229,F,Staff,23725.63,47
Angela Gonzalez,563616171,F,Staff,33123.28,47
John Long,567924759,M,Staff,38574.08,47
Ryan Bailey,589707699,M,Staff,29804.66,47
Melissa Foster,607015861,F,Staff,15180.98,47
Nicholas King,654952254,M,Staff,43387.73,47
Jacob Campbell,656964268,M,Staff,28587.85,47
Justin Ramirez,664150634,M,Staff,42267.96,47
Gregory Ortiz,665437867,M,Staff,21243.03,47
Samantha Patel,700105777,F,Staff,30038.87,47
Nicole Ross,700544121,F,Staff,21964.67,47
Stephanie Cox,706939311,F,Staff,38328.17,47
Jason Torres,710606605,M,Staff,24333.79,47
Samuel Jones,713443506,M,Staff,21842.69,47
Brian Long,714818519,M,Staff,13556.24,47
Alicia Cook,734642096,F,Staff,16530.55,47
Bradley Walker,738323575,M,Staff,35035.53,47
Justin Gomez,742890510,M,Staff,12652.36,47
Robert Carter,776652652,M,Staff,31803.47,47
Erin Edwards,780397502,F,Staff,46904.22,47
Adam Jones,800513046,M,Staff,46636.03,47
Christina Miller,813419691,F,Staff,38339.55,47
Katie Martin,830200987,F,Staff,44677.57,47
Allison James,886979800,F,Staff,19610.18,47
Gregory Mendoza,892223843,M,Staff,45842.21,47
Sean Rivera,894835002,M,Staff,27563.41,47
Mark Harris,907667407,M,Staff,23450.32,47
Lisa Rivera,915518642,F,Staff,39394.75,47
Erica Brown,929263796,F,Staff,30032.59,47
Jennifer Gomez,930674779,F,Staff,13426.18,47
Jonathan Ruiz,935274220,M,Staff,30869.08,47
Jose Ross,944872304,M,Staff,46830.89,47
David Ward,959261164,M,Staff,20337.11,47
Sara Green,959711508,F,Staff,37258.59,47
Stephanie Scott,970572404,F,Staff,18024.32,47
Adam Morales,029578361,M,Staff,38398.06,48
Erin Johnson,052044954,F,Staff,34555.70,48
Michael Turner,064771222,M,Staff,43404.48,48
Jesse Mitchell,067946477,M,Staff,26828.73,48
Sean Torres,068943742,M,Staff,43760.01,48
Alicia Ramos,073358588,F,Staff,47766.98,48
Katherine Watson,083418270,F,Staff,23010.57,48
Kelly Martin,098874508,F,Staff,44860.23,48
Jose Rivera,107368412,M,Staff,40745.68,48
Benjamin Evans,107432188,M,Staff,22475.17,48
Thomas Robinson,113865862,M,Staff,44623.09,48
Jeremy Evans,129377038,M,Staff,44977.73,48
Michael Stewart,144979004,M,Staff,42457.61,48
Alexander Castillo,148044140,M,Staff,28314.51,48
Lisa Hill,169563992,F,Staff,45811.84,48
Christina Torres,180944514,F,Staff,26122.66,48
Jamie Collins,181311678,F,Staff,28150.39,48
Crystal Campbell,183726271,F,Staff,41161.52,48
Allison Phillips,190474919,F,Staff,16731.21,48
Bradley Martinez,199169289,M,Staff,12695.91,48
Joshua Moore,213166719,M,Staff,30943.04,48
Nicholas Long,220586631,M,Staff,12029.04,48
Elizabeth Lee,231740433,F,Staff,44440.07,48
Laura Howard,237236880,F,Staff,18590.15,48
Erica Myers,239409958,F,Staff,42510.95,48
Andrea Johnson,244881763,F,Staff,35295.24,48
Jennifer Carter,246843931,F,Staff,46212.70,48
Samuel Ross,247884155,M,Staff,14273.55,48
Courtney Williams,260579067,F,Staff,30868.89,48
Erica Lee,273114427,F,Staff,38131.77,48
Thomas Ramos,273502420,M,Staff,27796.26,48
Nicole Smith,275751460,F,Staff,18620.87,48
Brian Collins,292258296,M,Staff,48617.30,48
Vanessa Martin,298286472,F,Staff,45981.55,48
Katie Lewis,312933980,F,Staff,41136.23,48
Emily Mendoza,321762390,F,Staff,45704.36,48
Stephen Baker,322938973,M,Staff,28559.10,48
William King,326787571,M,Staff,47436.77,48
Amanda Baker,331802962,F,Staff,31951.30,48
Katie Robinson,341377637,F,Staff,17121.70,48
Andrew Rogers,358163541,M,Staff,47553.67,48
Jose Foster,406514195,M,Staff,19211.95,48
Tiffany Turner,413459790,F,Staff,12011.60,48
Courtney Diaz,425350472,F,Staff,13328.46,48
Paul Kelly,427877846,M,Staff,20969.95,48
Nicole Evans,443243265,F,Staff,49447.28,48
Michelle Brooks,445637559,F,Staff,49129.52,48
Daniel Long,449855245,M,Staff,42952.30,48
Scott Phillips,450005563,M,Staff,35460.91,48
Sarah Parker,457235895,F,Staff,13880.33,48
Patrick Nguyen,480543577,M,Staff,14662.53,48
Angela Adams,487987062,F,Staff,37864.78,48
Lindsey Torres,505775751,F,Staff,40845.61,48
Tyler Reyes,514405821,M,Staff,37578.55,48
Nathan Hall,544446171,M,Staff,14052.15,48
Courtney Jones,549243059,F,Staff,24684.12,48
Elizabeth Turner,555329777,F,Staff,24458.13,48
Brian Mitchell,560932791,M,Staff,32852.70,48
Paul Nguyen,572828695,M,Staff,47298.27,48
Melissa Williams,580575799,F,Staff,18967.47,48
Jose Myers,603913890,M,Staff,44097.61,48
Jason Carter,611027485,M,Staff,25428.63,48
Joshua Murphy,614439748,M,Staff,19207.66,48
Alicia Hughes,631701306,F,Staff,28495.29,48
Tyler Cooper,644217186,M,Staff,49890.63,48
Amy Hill,647837181,F,Staff,26232.06,48
Jose Ross,667907621,M,Staff,38255.80,48
Steven Cox,669320507,M,Staff,17087.12,48
Alicia Flores,674677798,F,Staff,33093.31,48
Matthew Hughes,676196982,M,Staff,28841.61,48
Jesse Phillips,680327563,F,Staff,20133.94,48
Stephanie Sanchez,681881677,F,Staff,38885.79,48
Jason Ortiz,685221136,M,Staff,35790.13,48
Tiffany Gray,726301845,F,Staff,25413.02,48
Erin Ross,729100554,F,Staff,40890.92,48
John Morales,732241068,M,Staff,32686.04,48
Erin Collins,736395529,F,Staff,48380.61,48
Emily Cooper,741842666,F,Staff,44126.98,48
Mary Rogers,741902022,F,Staff,34958.57,48
Brian Morris,748683903,M,Staff,37813.14,48
Gregory Rodriguez,763398796,M,Staff,19974.72,48
Eric Johnson,763982760,M,Staff,35901.73,48
Mark Morgan,769845577,M,Staff,26461.34,48
Tyler Richardson,769882448,M,Staff,15337.64,48
Dustin Thomas,776048953,M,Staff,24546.94,48
Elizabeth Wilson,791137454,F,Staff,38278.94,48
Richard Ramirez,815310120,M,Staff,44050.48,48
Travis Price,819831268,M,Staff,17923.21,48
Anthony Smith,825676004,M,Staff,40568.57,48
Kenneth Evans,828267701,M,Staff,45533.15,48
David Ward,834026377,M,Staff,22448.27,48
Jamie Kelly,839537106,F,Staff,25638.62,48
Courtney Thomas,840122792,F,Staff,22490.64,48
Jonathan Rivera,848265513,M,Staff,39397.77,48
Joshua White,855827963,M,Staff,23870.30,48
Danielle Carter,885859681,F,Staff,31936.10,48
Daniel Torres,885982655,M,Staff,15574.58,48
Jose Hughes,909188840,M,Staff,14660.92,48
Lauren Ruiz,912172517,F,Staff,40099.36,48
Tyler Diaz,929880355,M,Staff,45383.95,48
Nicholas Ramirez,935147117,M,Staff,34439.05,48
Patrick Ramirez,935469982,M,Staff,30801.48,48
Eric Nguyen,935568804,M,Staff,28785.74,48
Matthew Ramos,936900677,M,Staff,42307.74,48
Kristen Ross,945608000,F,Staff,44819.03,48
Michelle Mendoza,946196597,F,Staff,15046.88,48
Timothy Taylor,949527474,M,Staff,24629.36,48
Heather Walker,958621904,F,Staff,33305.20,48
Katherine Cook,970732051,F,Staff,12246.96,48
Jonathan Lopez,985057617,M,Staff,35702.34,48
Courtney Martin,985825274,F,Staff,17277.70,48
Andrew Hall,999273033,M,Staff,18029.83,48
Patrick Cox,033399909,M,Staff,25064.38,49
Jamie Rivera,033922025,M,Staff,26884.10,49
Jesse Williams,053777110,M,Staff,30513.00,49
Joseph Hernandez,058440120,M,Staff,12221.86,49
Samantha Lopez,082687154,F,Staff,46039.51,49
Megan Edwards,099482811,F,Staff,14479.45,49
Thomas Brooks,107329388,M,Staff,36766.88,49
Dustin Howard,108233148,M,Staff,41559.02,49
Rachel Lewis,123058459,F,Staff,32943.00,49
Megan Mitchell,128730205,F,Staff,23245.03,49
Heather Robinson,136590598,F,Staff,16678.21,49
Christopher Lewis,141676493,M,Staff,22960.49,49
Crystal Campbell,171098404,F,Staff,14480.93,49
Jamie Rivera,185069757,M,Staff,20412.79,49
Courtney Hall,229054230,F,Staff,18660.57,49
Jacob Wright,249311692,M,Staff,22395.56,49
John Jones,271570139,M,Staff,35589.78,49
Jamie Edwards,280707777,F,Staff,48355.69,49
Gregory Johnson,286569787,M,Staff,27539.73,49
Timothy Phillips,293675553,M,Staff,14483.91,49
Paul Alvarez,314900237,M,Staff,16616.44,49
Brandon Ward,321974316,M,Staff,38340.88,49
Alicia Price,327861612,F,Staff,13376.25,49
Ashley Nguyen,361539265,F,Staff,23295.63,49
Jose Diaz,372727170,M,Staff,49180.52,49
Bryan Perez,381991986,M,Staff,40967.98,49
Jason Cox,387364569,M,Staff,17836.86,49
Rachel Gomez,399776055,F,Staff,47372.04,49
Lindsey Castillo,412600985,F,Staff,35798.76,49
Lindsay Adams,413117399,F,Staff,12851.09,49
Jamie Roberts,413452605,M,Staff,43037.70,49
Zachary Hill,413762201,M,Staff,43690.66,49
Benjamin Price,418053497,M,Staff,36886.66,49
Sara Bennett,421873038,F,Staff,26608.33,49
Kenneth Castillo,424263212,M,Staff,28780.23,49
Courtney Carter,436244255,F,Staff,42422.10,49
Aaron Watson,437709982,M,Staff,31192.87,49
Brittany Castillo,438547154,F,Staff,19255.59,49
Samantha Jimenez,465242610,F,Staff,45764.91,49
Patrick Clark,471184210,M,Staff,26954.99,49
Nicholas Martin,490585257,M,Staff,22119.83,49
Lindsey Martinez,495039735,F,Staff,37080.16,49
Bradley Nelson,503583650,M,Staff,13279.85,49
Kimberly Watson,506247334,F,Staff,48199.83,49
Samantha Adams,512396931,F,Staff,49969.71,49
Jamie Wright,516162793,M,Staff,35545.91,49
Amanda Alvarez,517300842,F,Staff,43295.47,49
Alicia Sanders,517770695,F,Staff,48464.32,49
Cody Davis,531774670,M,Staff,28668.73,49
Erin Martinez,542387740,F,Staff,31065.94,49
Andrea Clark,571675173,F,Staff,38547.27,49
Christine Lopez,577228375,F,Staff,26759.45,49
Jeremy Bennett,594570896,M,Staff,18213.13,49
Kristen Martin,598010759,F,Staff,18530.07,49
Stephanie King,618089860,F,Staff,45162.73,49
Brandon Ramirez,626118935,M,Staff,31442.12,49
Sarah Collins,635334590,F,Staff,49079.02,49
Shannon Anderson,651971410,F,Staff,28006.36,49
Adam Martinez,664332733,M,Staff,49932.54,49
Samuel Cruz,668429083,M,Staff,17748.45,49
Cody Kelly,672656530,M,Staff,48146.22,49
Katie Wood,689709069,F,Staff,26390.03,49
Kristen Phillips,690045253,F,Staff,24542.98,49
Tyler Baker,723460277,M,Staff,35949.19,49
Christina Rivera,740956388,F,Staff,23407.12,49
Matthew Hughes,755146513,M,Staff,27053.02,49
Amy Patel,757002638,F,Staff,25254.29,49
Jason Thomas,768780595,M,Staff,18630.63,49
Michael Watson,771682865,M,Staff,45059.09,49
Dustin Perez,795188547,M,Staff,22007.29,49
Lauren Adams,828092428,F,Staff,37405.53,49
Elizabeth Ward,837536989,F,Staff,13972.88,49
Heather Miller,852298023,F,Staff,30863.62,49
Kristen Kim,853678217,F,Staff,35323.29,49
Scott Campbell,857367906,M,Staff,12285.38,49
Benjamin Smith,869491903,M,Staff,33556.83,49
Travis Phillips,871677782,M,Staff,23747.27,49
Lisa Gonzalez,873340580,F,Staff,36683.02,49
Christopher Torres,875597863,M,Staff,37093.30,49
Justin Bailey,892989012,M,Staff,19972.35,49
Bryan Allen,905722455,M,Staff,40031.45,49
Kristen Wood,913865106,F,Staff,43616.88,49
Robert Thomas,915731326,M,Staff,47489.93,49
Angela Gray,926233204,F,Staff,40518.12,49
John Roberts,928830472,M,Staff,31919.09,49
Aaron Cox,939211909,M,Staff,35602.86,49
Aaron Sanchez,941330436,M,Staff,30656.45,49
Sean Lewis,942384795,M,Staff,43383.82,49
Robert Patel,947286568,M,Staff,45374.06,49
Christina Mendoza,971375974,F,Staff,37906.41,49
Kelly Flores,975459462,F,Staff,43350.93,49
Allison Adams,010454209,F,Staff,43045.59,50
Lindsay Sanders,025663799,F,Staff,41743.79,50
Erin Reyes,064726659,F,Staff,30663.74,50
Michelle Brooks,085005641,F,Staff,15801.09,50
Thomas Hernandez,107816330,M,Staff,26737.57,50
Jamie Mitchell,110802396,F,Staff,45346.75,50
Tyler Chavez,113129849,M,Staff,46997.25,50
Aaron Stewart,117261843,M,Staff,28915.18,50
Lindsey Smith,120764083,F,Staff,15156.78,50
Erin Gomez,120835864,F,Staff,25731.82,50
Megan Hill,124584463,F,Staff,45185.96,50
Steven Watson,153022394,M,Staff,44791.07,50
Brandon Peterson,181676370,M,Staff,16436.99,50
Katherine Nelson,195075945,F,Staff,14337.20,50
Rachel Jimenez,202138812,F,Staff,33533.68,50
Heather Phillips,206917899,F,Staff,19684.36,50
Sarah Roberts,212723944,F,Staff,12234.72,50
Benjamin Castillo,213041407,M,Staff,46942.66,50
Jason Ramos,218610392,M,Staff,22924.98,50
William Sanchez,220448676,M,Staff,13442.40,50
Kelly Castillo,242984913,F,Staff,40223.98,50
Katie Murphy,266166025,F,Staff,20517.58,50
Tyler Morris,269949868,M,Staff,13209.93,50
Andrew Gomez,275254507,M,Staff,17374.13,50
Jacob Scott,280415676,M,Staff,48387.95,50
Jesse Wright,289467148,F,Staff,28859.71,50
Kyle Ross,292794768,M,Staff,19356.42,50
Kelly Roberts,298703892,F,Staff,37667.96,50
Jennifer Turner,302994227,F,Staff,28502.17,50
Zachary Patel,306538422,M,Staff,42281.87,50
Elizabeth Wilson,310795709,F,Staff,14089.47,50
Christopher Murphy,320968754,M,Staff,29354.99,50
Crystal Rodriguez,321334224,F,Staff,33706.62,50
Cody Kim,330586560,M,Staff,26373.08,50
James Taylor,354784339,M,Staff,41558.70,50
Matthew Richardson,386003044,M,Staff,39976.62,50
Gregory Wood,396650087,M,Staff,21250.12,50
Patrick Campbell,414757266,M,Staff,44468.99,50
Travis Jackson,420753438,M,Staff,25469.30,50
Danielle Jackson,426952683,F,Staff,21354.64,50
Lauren Howard,450400581,F,Staff,46360.78,50
Anthony Robinson,458955568,M,Staff,19803.74,50
Patrick Gonzalez,470081092,M,Staff,39174.51,50
Danielle Roberts,485333206,F,Staff,48442.69,50
Kristen Lopez,488733937,F,Staff,35371.37,50
Laura Brown,504310480,F,Staff,20195.33,50
Vanessa Rogers,519784751,F,Staff,43102.09,50
Cody Campbell,529231046,M,Staff,32421.27,50
Andrew Ramirez,533130464,M,Staff,46744.45,50
Lauren Lee,533736564,F,Staff,27316.04,50
Stephanie Torres,539481533,F,Staff,15893.07,50
Sean Turner,566333616,M,Staff,33569.90,50
Heather Richardson,572200942,F,Staff,30298.38,50
John Adams,574372150,M,Staff,39959.24,50
Michael Parker,577404047,M,Staff,29105.49,50
Timothy Baker,578601211,M,Staff,40325.52,50
Nicholas Clark,579896534,M,Staff,29009.33,50
Michelle Cruz,584013475,F,Staff,38439.37,50
Laura Richardson,607437438,F,Staff,12498.64,50
Daniel Rivera,617303264,M,Staff,20521.79,50
Rachel Hill,630752738,F,Staff,29773.68,50
Mary Cruz,631493097,F,Staff,12674.82,50
Lindsay Wilson,648815091,F,Staff,27968.12,50
Allison Green,659960977,F,Staff,16378.50,50
Joseph Adams,660760131,M,Staff,40124.51,50
Thomas Martinez,709902299,M,Staff,18648.60,50
Travis Baker,715713437,M,Staff,43594.30,50
Alicia Jimenez,745651588,F,Staff,22372.18,50
Erin Alvarez,754327923,F,Staff,24134.55,50
Michelle Nelson,768940003,F,Staff,16338.06,50
Stephanie King,771440940,F,Staff,27951.28,50
Matthew Rodriguez,775107131,M,Staff,48372.88,50
Jonathan White,775610007,M,Staff,48822.88,50
Matthew Morales,787557098,M,Staff,36845.01,50
Alicia Rivera,803555324,F,Staff,36430.13,50
Ashley Bailey,804247168,F,Staff,21416.57,50
Samuel Allen,816304830,M,Staff,28368.95,50
Kelly Jones,823922867,F,Staff,35811.38,50
Shannon Rogers,827525441,F,Staff,41081.31,50
Sara James,830372926,F,Staff,18886.35,50
Mary King,835847086,F,Staff,17469.27,50
Eric Scott,836626388,M,Staff,43085.04,50
Rachel Diaz,836921120,F,Staff,14109.78,50
Andrew Gomez,839385903,M,Staff,16175.81,50
Melissa Cruz,853480852,F,Staff,18469.84,50
Nicole Lopez,857084895,F,Staff,18884.83,50
Shannon Green,863260756,F,Staff,40449.82,50
Mark Patel,865451017,M,Staff,18752.52,50
Richard Peterson,874274356,M,Staff,46213.29,50
Christine Hughes,877337105,F,Staff,37774.63,50
Jose Foster,894452433,M,Staff,39222.92,50
Justin Long,895006657,M,Staff,33963.71,50
Erica Bailey,910014856,F,Staff,27317.52,50
Kenneth Nelson,911886036,M,Staff,33653.67,50
Justin Hill,915205573,M,Staff,38843.77,50
Jessica Jackson,916631620,F,Staff,38077.79,50
Ryan Cooper,928664612,M,Staff,28929.38,50
Kristen Garcia,929214603,F,Staff,48586.04,50
Mark Peterson,937455152,M,Staff,34131.75,50
Jeffrey Clark,939246231,M,Staff,45697.56,50
Jesse Ward,957035512,M,Staff,22340.20,50
Jacob Carter,972282063,M,Staff,24415.28,50
Emily White,003834808,F,Staff,21188.87,51
Bryan Kelly,011527475,M,Staff,38471.20,51
Erin Moore,019767853,F,Staff,26919.50,51
Courtney Clark,027074291,F,Staff,31672.26,51
Cody Jones,037442482,M,Staff,24868.87,51
Amber Harris,043515086,F,Staff,23657.95,51
Samantha Morgan,047915233,F,Staff,32206.58,51
Melissa Lewis,058943114,F,Staff,33388.62,51
Patrick Castillo,066744045,M,Staff,21530.49,51
Adam Green,066847790,M,Staff,14077.85,51
Zachary Reyes,074703911,M,Staff,37661.09,51
Patrick Nguyen,078851597,M,Staff,35598.35,51
Rebecca Howard,085899848,F,Staff,42684.45,51
Angela Gomez,090285040,F,Staff,34719.29,51
Christina Baker,091485921,F,Staff,42399.56,51
Laura Johnson,105584702,F,Staff,19058.05,51
Crystal Murphy,109230846,F,Staff,37393.47,51
Richard Wright,117954042,M,Staff,13163.90,51
Sara Campbell,127422482,F,Staff,16166.35,51
Jamie Castillo,152116303,F,Staff,15364.80,51
Christina Lee,162668083,F,Staff,25981.71,51
Alicia Hill,164097682,F,Staff,17267.25,51
Ryan Jimenez,173577844,M,Staff,47644.58,51
Justin Brown,177166311,M,Staff,42807.68,51
Rachel Miller,177676166,F,Staff,12136.56,51
Ashley Ramos,189720775,F,Staff,47157.69,51
Stephanie Lopez,205028768,F,Staff,42862.70,51
Rachel Nguyen,210749273,F,Staff,17414.05,51
Courtney Allen,211211023,F,Staff,19150.24,51
Kristen Rogers,225806700,F,Staff,16408.62,51
Courtney Smith,246993177,F,Staff,18715.39,51
Melissa Price,258711655,F,Staff,22050.09,51
Jonathan Garcia,263236985,M,Staff,47420.02,51
Lindsay Reed,267669163,F,Staff,19522.89,51
Eric Carter,269692571,M,Staff,44803.38,51
Bradley Long,277841199,M,Staff,13325.09,51
Christine Jones,279297259,F,Staff,12675.62,51
Alicia Cruz,285627146,F,Staff,49568.29,51
Megan Hill,293461688,F,Staff,35403.96,51
Crystal Hall,320643670,F,Staff,30404.65,51
Emily Watson,324365329,F,Staff,26818.75,51
Christina Jackson,324742496,F,Staff,16318.55,51
Jamie Smith,328031933,M,Staff,14833.00,51
Katie Diaz,351399174,F,Staff,13819.48,51
Steven Murphy,359195725,M,Staff,25971.14,51
Brittany Perez,361236415,F,Staff,23619.08,51
Lindsay Scott,367695769,F,Staff,30071.18,51
William Phillips,375876635,M,Staff,35054.98,51
Lisa Bailey,389093529,F,Staff,37086.11,51
Allison Sanchez,402168129,F,Staff,23666.85,51
Kristen Cooper,445144738,F,Staff,31209.90,51
Jamie Phillips,474974427,F,Staff,30144.75,51
Nicholas Kelly,486255980,M,Staff,22723.96,51
Angela Bailey,491307548,F,Staff,37283.73,51
Amber Hall,499051787,F,Staff,32064.21,51
Brandon Turner,501576946,M,Staff,21745.30,51
Sarah Ortiz,517398814,F,Staff,29510.54,51
James Ruiz,524226262,M,Staff,49127.96,51
Samantha Taylor,539026521,F,Staff,48226.95,51
Jacob Miller,539533377,M,Staff,43708.26,51
Jose Ward,548314801,M,Staff,12953.15,51
Elizabeth Chavez,595245286,F,Staff,42538.87,51
Aaron Campbell,596071493,M,Staff,39070.36,51
Samuel Rivera,598286785,M,Staff,12681.71,51
Sarah Richardson,601776491,F,Staff,12013.41,51
Jessica Gonzalez,649101881,F,Staff,35019.32,51
Jonathan Thompson,662894711,M,Staff,45032.20,51
Bradley Cox,668105535,M,Staff,39641.82,51
Jessica Morris,678525568,F,Staff,36555.29,51
Amy Cox,681862863,F,Staff,37294.64,51
Adam Wright,688070227,M,Staff,25575.74,51
Jamie Morales,694687185,M,Staff,39961.34,51
Jeffrey Rivera,707013150,M,Staff,26118.37,51
Justin Chavez,708466984,M,Staff,21223.40,51
Jesse Robinson,720165942,M,Staff,41357.09,51
Jessica Harris,720746727,F,Staff,25438.61,51
Jeffrey Clark,723296916,M,Staff,16926.01,51
Elizabeth Murphy,749390965,F,Staff,35525.51,51
Amy Diaz,761778737,F,Staff,31925.31,51
Tiffany Peterson,785486381,F,Staff,26409.24,51
Emily Lewis,791095553,F,Staff,35236.36,51
Kimberly Bennett,794632960,F,Staff,23153.75,51
Allison Hughes,807462781,F,Staff,39389.27,51
Jose Chavez,824089889,M,Staff,32426.74,51
Eric Martinez,839820041,M,Staff,27680.45,51
Stephen Ramos,854302027,M,Staff,47932.80,51
Rebecca Morris,874246600,F,Staff,22525.91,51
Amanda Richardson,924742047,F,Staff,20825.17,51
Katie Rogers,933243407,F,Staff,18736.15,51
Daniel Thomas,983275570,M,Staff,49024.10,51
Jesse Gray,987588266,F,Staff,46017.80,51
Scott Evans,997609874,M,Staff,39237.85,51
Jeffrey Flores,001146385,M,Staff,19986.15,52
Rachel Ruiz,010602941,F,Staff,35205.04,52
Timothy Sanders,018155844,M,Staff,23144.02,52
Samuel Kelly,022295316,M,Staff,31083.68,52
John Morris,032075185,M,Staff,34326.36,52
Kevin Wood,045203582,M,Staff,33907.78,52
Mary Ross,049205681,F,Staff,19433.61,52
Richard Morgan,054472146,M,Staff,45748.58,52
Emily Carter,056143058,F,Staff,31446.49,52
Elizabeth Peterson,066033167,F,Staff,15999.74,52
Adam Castillo,091962360,M,Staff,12743.59,52
Aaron Sanders,099386227,M,Staff,35611.23,52
Aaron Cruz,107395054,M,Staff,34881.48,52
Eric Wright,132155884,M,Staff,49057.74,52
Ashley Ramos,152364695,F,Staff,13264.20,52
Emily Clark,153793722,F,Staff,13205.78,52
Joshua Williams,158019521,M,Staff,35085.95,52
Anthony Mendoza,183375906,M,Staff,12439.13,52
Sarah Hill,197793415,F,Staff,46905.90,52
Brian Diaz,207074988,M,Staff,13633.91,52
Samuel Jackson,213526721,M,Staff,19566.08,52
Kimberly Rivera,216025931,F,Staff,45266.50,52
Adam Myers,224407645,M,Staff,49155.89,52
Brittany Adams,234663491,F,Staff,45566.09,52
Mary Long,239491363,F,Staff,39832.57,52
Kimberly Price,245167072,F,Staff,40925.21,52
Sara Edwards,270162508,F,Staff,42562.14,52
Nicholas Brooks,289022347,M,Staff,25407.12,52
Paul Watson,307546396,M,Staff,21899.92,52
Stephanie Walker,310284203,F,Staff,43551.46,52
Aaron Morgan,316841663,M,Staff,18375.53,52
Samantha Garcia,319583989,F,Staff,19545.53,52
Shannon Morales,321539492,F,Staff,47983.31,52
Charles Morgan,325489512,M,Staff,20848.59,52
John Gomez,330358770,M,Staff,46842.77,52
Laura Smith,346304550,F,Staff,37986.93,52
Kenneth Rogers,354422096,M,Staff,45579.16,52
Mary Robinson,360402903,F,Staff,47315.79,52
Jose Cooper,369343441,M,Staff,12812.56,52
Kristen King,391587380,F,Staff,48946.56,52
Kenneth Mitchell,397618771,M,Staff,49395.37,52
Ryan Castillo,398849038,M,Staff,43081.78,52
Jeremy Walker,399574483,M,Staff,44298.01,52
Laura Green,404373922,F,Staff,44685.87,52
Jeffrey Cox,440548567,M,Staff,38916.81,52
David Ortiz,441743911,M,Staff,21468.32,52
Jeffrey Kim,470269986,M,Staff,32564.46,52
Steven Gonzalez,474651238,M,Staff,49526.05,52
Stephanie Hughes,476962531,F,Staff,36651.20,52
Eric White,482992078,M,Staff,26917.16,52
Thomas Gray,488748242,M,Staff,22854.10,52
Robert Ramirez,506374206,M,Staff,26009.53,52
Jennifer Rivera,519071803,F,Staff,48728.55,52
Nicholas Wood,548716498,M,Staff,23990.16,52
Erin Nguyen,556192814,F,Staff,45779.61,52
Joseph Cooper,560172607,M,Staff,16063.79,52
Paul Gutierrez,565923952,M,Staff,20478.80,52
Erin Richardson,570508454,F,Staff,22302.41,52
David Garcia,579032377,M,Staff,30048.17,52
Kelly Hughes,600436209,F,Staff,28584.09,52
Tyler Peterson,604177860,M,Staff,42193.09,52
Angela Torres,610524088,F,Staff,18500.63,52
Heather Rodriguez,614219712,F,Staff,31219.81,52
Bradley Brooks,633341825,M,Staff,26348.04,52
Amy Jimenez,649957253,F,Staff,45569.59,52
Amanda Scott,664216699,F,Staff,26006.48,52
Shannon Rivera,673579678,F,Staff,19322.87,52
Sean Walker,675252136,M,Staff,41577.50,52
Jeremy Taylor,678322086,M,Staff,34706.97,52
Samantha Reyes,686510188,F,Staff,21305.21,52
Andrea Jimenez,690128797,F,Staff,40088.79,52
Sara Wilson,693118378,F,Staff,45469.71,52
Bryan Collins,700972649,M,Staff,39595.99,52
Ryan Phillips,704831083,M,Staff,13289.05,52
Alexander Garcia,712318357,M,Staff,30383.06,52
Mark Hall,715809025,M,Staff,47092.57,52
Aaron Alvarez,718081354,M,Staff,24183.95,52
Brandon Ross,729470431,M,Staff,37527.71,52
Brandon Nguyen,739670378,M,Staff,13531.54,52
Melissa Ward,741327470,F,Staff,19454.43,52
Kenneth Robinson,752230031,M,Staff,45689.18,52
Brandon Lopez,763952264,M,Staff,32904.65,52
Stephanie Ortiz,776720204,F,Staff,39385.20,52
Jeremy Ortiz,782031816,M,Staff,27477.21,52
Michael Carter,785912817,M,Staff,27096.72,52
Heather Sanders,798107997,F,Staff,38382.19,52
Travis Walker,800415295,M,Staff,45130.09,52
William Brown,805462498,M,Staff,18099.12,52
Megan Rogers,805777377,F,Staff,28701.55,52
Matthew Perez,812972643,M,Staff,29729.80,52
Emily Miller,823870578,F,Staff,17945.94,52
Jacob Allen,825662356,M,Staff,47712.63,52
Katie Martin,828175839,F,Staff,15534.91,52
Kristen Johnson,839027620,F,Staff,13635.11,52
Anthony Taylor,841158047,M,Staff,17543.86,52
Amanda Ross,843846573,F,Staff,42772.43,52
Benjamin Flores,850892837,M,Staff,40278.39,52
John Stewart,866640354,M,Staff,45035.61,52
Brittany Flores,872226581,F,Staff,18605.81,52
Stephanie Young,872549113,F,Staff,40709.88,52
Kyle Campbell,880904459,M,Staff,22542.38,52
Danielle Kim,884489059,F,Staff,39832.04,52
Daniel Lopez,891903342,M,Staff,29580.22,52
