Bryan Chavez,113572634,M,Staff,38404.72,33
Cody Rodriguez,264516904,M,2.115,4
William Kim,884855863,M,4,4
Mark Evans,838236415,M,4,1
Justin Gutierrez,038470915,M,4,3
Dustin Davis,230111105,M,1.237,3
John Brooks,141724002,M,Faculty,325578.06,Instructor
Shannon Brooks,728631043,F,2.25,3
Lindsay Campbell,131207409,F,Staff,49627.75,47
Shannon Robinson,867366258,F,1.781,1
Elizabeth Morris,388894797,F,2.123,4
Jamie Wood,992203649,M,1.5,3
Kevin Evans,198159283,M,2.996,1
Kimberly Hughes,416308511,F,4,1
Christine Diaz,208658741,F,3.514,2
Matthew Mendoza,220009045,M,1.695,3
Jessica Scott,423602396,F,1.015,1
Adam Sanchez,757733795,M,4,1
Samantha Ross,368190348,F,4,4
Lindsey White,579559541,F,3.925,1
Melissa Young,770181571,F,2.255,3
Laura Ruiz,178231320,F,4,1
Melissa Rivera,022294735,F,3.592,3
Justin Sanchez,120245516,M,0.228,4
Ashley Nguyen,361539265,F,Staff,23295.63,49
Sean Cook,284755848,M,0.685,4
Vanessa Lopez,103180640,F,1.691,3
Benjamin Anderson,404781962,M,2.96,3
Megan Bennett,394514439,F,2.108,1
Anthony Williams,214869420,M,1.865,3
Cody Gutierrez,227551233,M,Faculty,365810.66,Instructor
Alicia Peterson,235787618,F,3.237,3
Lisa Long,615568565,F,3.552,1
Danielle Morales,651481184,F,3.779,3
Heather Gutierrez,639458366,F,2.989,4
Richard Green,532991980,M,3.121,3
Cody Rivera,050513214,M,2.209,1
Jonathan Ruiz,776605889,M,4,2
Lindsay Wright,813676730,F,0.865,1
Jonathan Parker,897942314,M,0.734,2
Crystal Phillips,945563732,F,2.861,2
Rebecca Bailey,227198885,F,2.046,3
Lisa Roberts,033106226,F,1.059,1
Melissa Gray,262427210,F,0.497,2
Zachary King,724892410,M,4,3
Michelle Richardson,221202745,F,2.936,2
Jacob Mendoza,734789211,M,Faculty,185080.05,Assistant Professor
Anthony Parker,319270663,M,Staff,32416.38,29
Shannon Parker,246757710,F,0.332,1
Melissa Clark,233898774,F,3.043,1
Megan Parker,004420573,F,2.939,4
Robert Jackson,453407312,M,Faculty,244154.58,Professor
Emily Nelson,547208454,F,4,3
Samantha Rogers,479857444,F,Faculty,419575.19,Instructor
Vanessa Diaz,957029642,F,1.847,4
John Chavez,958765975,M,0.266,2
Jessica Nguyen,376690383,F,1.501,4
Zachary Cox,066318188,M,3.017,4
Jesse Turner,395243602,F,1.48,1
Katherine Turner,273542956,F,Faculty,127111.58,Associate Professor
Scott White,645970825,M,4,3
James Sanders,381116333,M,3.46,1
Brittany Morgan,516934012,F,4,2
Nathan Lewis,061604420,M,4,3
Heather Cox,715620526,F,4,3
Heather Jimenez,550731574,F,0.552,1
Rachel Rivera,854082840,F,1.799,4
Andrew Hughes,291568758,M,2.011,4
Robert Scott,000922631,M,2.502,4
Christina Ramos,092676398,F,4,2
Tiffany Martinez,501037199,F,3.443,4
Brittany Sanders,249999275,F,Staff,29366.6,40
Gregory Brown,034518548,M,2.466,3
Dustin Ross,475713597,M,1.538,2
Ashley Hernandez,942425995,F,2.143,1
Patrick Flores,049329286,M,1.71,1
Rebecca Ruiz,286114616,F,0.493,1
Tiffany Campbell,416095659,F,0.346,1
Rachel Lopez,317749541,F,0.424,4
Emily Nelson,809393672,F,0.391,2
Amanda Lee,317150983,F,3.469,4
James Chavez,742286475,M,3.108,4
Bradley Martinez,628036086,M,Faculty,200756.98,Professor
Jeffrey Martinez,374841260,M,0.875,3
Joshua Morales,611208022,M,2.066,4
Christopher Morris,642964446,M,1.909,4
Nathan Turner,002827974,M,4,3
Tyler Cook,051946100,M,0.388,2
Ryan Mendoza,511889281,M,1.148,1
Alexander Cruz,870038792,M,Staff,43917.32,9
Bradley Ruiz,338089319,M,Staff,20123.16,29
Jesse Baker,058776580,F,3.426,4
Samantha Perez,778694201,F,Faculty,191688.8,Assistant Professor
Andrea Lee,074246387,F,Staff,46240.58,57
Joshua Bennett,648911193,M,2.243,3
Amanda Gray,952796261,F,Staff,31057.48,40
Nathan Thomas,562683959,M,0.045,1
Courtney Taylor,541386018,F,4,3
Lindsey Walker,815719079,F,2.561,3
Tiffany Garcia,104281814,F,Staff,40300.03,20
Benjamin Cruz,542555489,M,1.466,1
Lindsay Wood,825462113,F,3.573,1
Paul Bailey,298407049,M,0.19,2
Lisa Foster,349187691,F,1.758,4
Michael Kim,659806324,M,1.18,4
Andrea Nelson,236820986,F,Faculty,382597.47,Associate Professor
Kelly Lee,495865276,F,0.599,4
Kimberly Turner,613514124,F,2.757,1
Angela Hill,972690968,F,3.562,4
Angela Allen,088927987,F,Faculty,396236.38,Professor
Lindsay Wood,068211655,F,0.116,4
Kelly Wilson,654911228,F,4,3
Jeremy Garcia,054823264,M,3.05,3
Christopher Murphy,196163041,M,2.391,2
Katie Chavez,914484138,F,Faculty,431813.56,Professor
Eric Campbell,882785532,M,3.981,2
Timothy Morris,771056050,M,2.97,3
Eric Jones,047467279,M,3.498,3
Lauren Evans,969638408,F,0.782,1
Melissa Phillips,292249327,F,3.476,3
Bryan James,013786273,M,0.811,1
Thomas Mendoza,633423924,M,4,1
Jesse Ramirez,305626244,M,3.559,3
Jennifer Rivera,843052532,F,3.706,2
Jeffrey Taylor,053846802,M,Faculty,141603.97,Instructor
Joshua Ramirez,797766939,M,4,3
Melissa Stewart,170965859,F,Faculty,268236.75,Professor
Joseph Scott,108739970,M,0.578,1
Laura Watson,947586600,F,0.992,4
Adam Perez,372022909,M,0.856,1
Gregory Chavez,746248806,M,4,1
Emily Lee,616530775,F,4,3
Amber Thomas,863686190,F,3.735,4
Rebecca Richardson,452147321,F,0.505,1
Nathan Green,732109634,M,4,4
Stephanie Lewis,174409598,F,3.005,4
Lauren Lee,186897697,F,3.056,2
Timothy Morgan,584796064,M,0.447,3
Kristen Morales,558183522,F,0.735,4
Bradley King,719743768,M,Faculty,131590.14,Instructor
Elizabeth White,513099070,F,0.111,2
Lindsey Ruiz,051798924,F,Staff,15097.76,91
Sarah Miller,757335099,F,Faculty,497946.41,Professor
Benjamin Watson,102817356,M,1.502,3
Bradley Walker,151547161,M,Faculty,453442.28,Professor
Samantha Adams,365259620,F,Faculty,286721.78,Associate Professor
Kyle Bennett,934994299,M,Staff,27908.29,89
Lauren Ramos,188619254,F,Faculty,362286.59,Assistant Professor
James Young,915310354,M,3.588,3
Sarah Taylor,936073499,F,0.907,3
Heather Cox,634095759,F,0.553,4
Amanda Robinson,947764305,F,2.459,2
Steven Rogers,833464188,M,4,4
Shannon Diaz,716603084,F,3.092,1
Christopher Wilson,876131432,M,1.545,1
Nicole Johnson,157442328,F,Faculty,447002.59,Assistant Professor
Brandon Perez,236299468,M,3.073,3
Stephanie Wilson,224763128,F,Faculty,373483.84,Professor
Mark Phillips,974341046,M,Staff,19576.64,22
Michael Cox,487002959,M,1.845,4
Brittany Davis,094921766,F,3.784,3
Timothy Chavez,699559090,M,1.434,1
Megan Young,309364390,F,1.178,3
Sean Gutierrez,146530978,M,4,2
Matthew Brooks,214882236,M,Staff,32669.97,74
Alicia Thompson,182618950,F,Staff,27594.41,42
Christina Ortiz,557534819,F,1.841,3
Rebecca Mendoza,081543914,F,2.703,1
Lindsay Myers,085739993,F,0.861,3
Megan Rogers,069352220,F,0.994,1
Melissa Price,169276709,F,2.105,4
Shannon Harris,955810471,F,0.14,2
Justin Jimenez,097946105,M,0.932,3
Andrea Green,187251919,F,3.097,2
Lindsey Robinson,916758668,F,3.539,1
Elizabeth Brown,448744524,F,Faculty,209883.31,Associate Professor
Scott Wilson,853028197,M,0.227,1
Alicia Reyes,779403727,F,2.102,2
Kimberly Reed,817492744,F,2.959,1
Lauren Martinez,015703016,F,1.289,2
Paul Howard,231445734,M,4,1
Lindsay Morris,391867939,F,4,3
Lauren James,087167159,F,1.45,1
Erin Davis,533987862,F,4,2
Jeffrey Turner,267837961,M,2.014,4
Christopher Jones,576802447,M,Faculty,466749.47,Professor
Christopher Garcia,410297625,M,2.228,3
Jesse Long,449338577,F,2.114,3
Dustin Howard,257060371,M,0.739,2
Daniel Rodriguez,506616321,M,Staff,12723.46,78
Kristen Martinez,263224170,F,2.289,2
Mary Parker,508288407,F,Staff,12892.26,66
Jonathan Gomez,185709480,M,1.216,4
Kristen Jones,788182536,F,0.07,2
Elizabeth Peterson,066033167,F,Staff,15999.74,52
Melissa Brooks,066415881,F,Staff,15194.3,8
Daniel Hughes,711597546,M,3.537,2
Kristen Reed,447495670,F,4,2
Robert Foster,383292289,M,Faculty,419197.06,Associate Professor
John Clark,463012756,M,0.95,3
Scott Garcia,045629952,M,0.363,2
Jonathan Ortiz,386255915,M,1.577,1
Cody Richardson,164942507,M,1.309,1
Adam Alvarez,062449365,M,3.084,4
Erica Cox,484564398,F,2.987,4
Erica Morgan,280676614,F,Staff,35203.96,16
Joseph Cruz,965033409,M,3.021,1
Nicole Ramos,461205011,F,0.636,2
Robert Ortiz,737324583,M,0.35,2
Crystal Lee,966047467,F,Faculty,354814.91,Professor
Lindsay Taylor,808103592,F,2.563,2
Courtney Green,057300858,F,1.988,1
Joshua Diaz,927375438,M,0.278,2
Ashley Wilson,747062452,F,4,3
Patrick Wood,737140237,M,3.876,1
Lisa Phillips,367802426,F,2.303,1
Sarah Chavez,884862742,F,Staff,33738.54,58
Anthony Edwards,608902245,M,1.877,1
Anthony Carter,099267415,M,3.466,3
Kristen Martin,493557772,F,1.747,2
Angela Gomez,054644393,F,3.436,2
Andrea Jimenez,321815823,F,0.326,2
Erica Bennett,684170259,F,4,2
Katie Lewis,117305191,F,1.704,2
Angela Torres,269854669,F,0.371,3
Joshua Rivera,895189898,M,4,2
Benjamin Morris,155936034,M,Faculty,128926.16,Instructor
Nicholas Miller,986896677,M,0.704,2
Nathan Ramos,500404979,M,2.688,2
William Moore,537511566,M,Faculty,409993.97,Assistant Professor
Timothy Smith,884609706,M,Staff,33840.21,10
Jose Wood,671301563,M,3.157,1
Michael Baker,087513352,M,Faculty,311535.19,Assistant Professor
William Peterson,355029250,M,Staff,35971.25,1
Aaron Moore,926070755,M,0.443,2
Erica Phillips,765583352,F,1.333,4
Alicia Chavez,769237198,F,4,3
Danielle Howard,504560174,F,0.763,1
Tyler Stewart,226182856,M,2.272,4
Ryan Cook,990385316,M,2.596,4
Brittany Martinez,051156933,F,Staff,41640.93,69
Stephen King,982850560,M,Staff,33112.3,86
Adam Howard,624375594,M,4,1
Jeremy Foster,597527525,M,4,2
Jesse Hall,475269981,F,0.579,4
Sean Cruz,990304992,M,0.001,1
Lisa Anderson,197654790,F,Staff,25344.23,9
Jonathan Gomez,330245167,M,3.494,1
Scott Garcia,326991952,M,Staff,44352.27,58
Erin Mendoza,361888566,F,3.432,2
Samuel Scott,918815927,M,3.939,4
Rachel Scott,729101815,F,Staff,34122.79,95
Melissa Smith,766424556,F,Staff,48828.73,20
Nicole Jackson,981307250,F,Faculty,388215.44,Professor
Brian Turner,125267462,M,4,2
Thomas Anderson,596434301,M,Faculty,465449.31,Instructor
Laura Morris,766761237,F,Staff,18720.46,15
Michael Wright,105237061,M,0.851,3
Justin Cook,861295266,M,Faculty,388920.28,Associate Professor
Elizabeth Ortiz,903322234,F,Staff,47718.11,15
Jason Sanders,655354276,M,0.354,4
Allison Miller,673524611,F,4,2
Rachel Young,003264898,F,1.655,1
Jonathan Carter,148360622,M,0.027,2
Scott Clark,855794570,M,Staff,20445.93,82
Gregory Clark,230772004,M,Staff,32355,75
Megan Nguyen,500574536,F,2.125,3
Jacob Murphy,928830702,M,3.549,3
Michelle Myers,253163034,F,2.895,1
Sara Jimenez,965522955,F,Staff,49730.89,52
Gregory Morgan,375764063,M,4,3
Ryan Cook,406300460,M,Faculty,370808.75,Professor
Kelly Wilson,679460690,F,3.134,1
Samantha Howard,446882828,F,0.815,2
Rachel Stewart,308489013,F,0.437,1
Rachel Phillips,354699349,F,0.698,1
Lindsay Peterson,332996669,F,1.231,3
Christopher Green,930708084,M,1.209,2
Lauren Cook,558728407,F,0.846,3
Courtney Wright,684193980,F,1.037,1
Zachary Adams,519611894,M,3.368,4
Melissa Hall,409383360,F,0.403,2
Richard Gutierrez,413593610,M,3.477,2
Christina Gutierrez,766478113,F,0.245,2
Scott Bailey,118906947,M,0.286,1
Sara Moore,148681671,F,1.337,1
Daniel Reyes,472628840,M,2.009,1
Michelle Gutierrez,725416862,F,Staff,18600.91,25
Patrick Kelly,849724520,M,3.245,4
Justin Peterson,459046004,M,1.247,3
Jacob Torres,598088426,M,Staff,14574.42,23
Mark Jones,701002087,M,0.646,3
Jamie Peterson,651611698,M,4,3
Thomas Clark,985498754,M,2.293,3
Alicia Nguyen,526843171,F,0.571,2
Nicholas Chavez,238762417,M,1.612,4
Christopher King,358442601,M,1.341,3
Melissa Diaz,333173608,F,Staff,25917.25,80
Justin Wood,889850167,M,0.939,2
John Baker,845589394,M,Staff,35530.88,68
Lauren Lewis,187720455,F,2.892,3
Andrew Alvarez,265096276,M,Staff,15219.29,68
Christina Nelson,321586034,F,4,3
Patrick Hall,753354497,M,1.097,4
Patrick Hill,126851099,M,1.644,2
Jesse Davis,465583701,F,0.819,1
Sara Stewart,649292448,F,0.367,4
Vanessa Nelson,904574961,F,0.971,2
Katie King,175522778,F,3.472,4
Lauren Edwards,168220203,F,3.914,2
Christine Carter,383875603,F,Staff,31788.05,97
Michelle Young,212114738,F,Faculty,382802.84,Professor
Bryan Ross,266933028,M,2.861,3
Elizabeth Young,169419858,F,2.02,3
Ashley Rogers,353381470,F,Staff,13540.08,35
Jamie Carter,324007559,M,3.738,2
Melissa Davis,341827449,F,3.392,4
Katie Hill,187036339,F,1.771,3
Samuel Morris,795048877,M,3.562,3
Brandon Anderson,196236031,M,0.926,1
Rebecca Anderson,799222072,F,0.463,3
Jeffrey Chavez,930366407,M,0.774,3
Erica Johnson,785166380,F,3.929,2
Eric Taylor,587682787,M,1.979,3
Jesse Davis,366694871,M,Staff,28671.27,65
Melissa Jones,994077097,F,1.299,4
Erica Allen,609052117,F,Staff,15885.4,54
Vanessa Brooks,348890689,F,3.776,3
Nicholas Williams,852061482,M,Faculty,294723.38,Assistant Professor
Nicole Brooks,172160858,F,2.221,2
Kyle Clark,643544502,M,0.253,1
Ashley Torres,003204529,F,1.584,1
Dustin Walker,367999348,M,2.384,3
Allison Williams,890965892,F,Faculty,377021.62,Assistant Professor
Katherine Green,485377813,F,Staff,46922.54,73
Dustin Adams,816447236,M,Faculty,85253.41,Associate Professor
Courtney Clark,505387567,F,4,3
David Green,504354872,M,1.881,2
Nicholas Brown,902955770,M,1.739,3
Bradley Cox,580941862,M,2.577,4
Kevin Rivera,513929346,M,1.98,2
Megan Rodriguez,733487278,F,2.698,1
Nicholas Wilson,795555113,M,0.917,4
Jessica Hernandez,634313370,F,Staff,35128.01,90
Lauren Cox,666551188,F,4,1
Nicole Evans,376982682,F,2.661,3
Scott Smith,696426703,M,3.835,1
Andrea Flores,154099783,F,Faculty,82674.45,Professor
Justin Richardson,822508027,M,1.229,1
Gregory Phillips,424675647,M,0.682,4
Amy Clark,209710407,F,1.27,2
Benjamin Rogers,525105413,M,2.368,3
Erica Hill,931058397,F,Faculty,129847.73,Instructor
Samantha Davis,184380563,F,0.382,4
Ashley Nguyen,235698679,F,1.152,2
Vanessa Allen,369118232,F,Staff,34146.63,57
Dustin Smith,124555208,M,Faculty,158738.84,Instructor
Heather Parker,629770109,F,4,2
Lauren Torres,884054245,F,Staff,22333.77,55
Jason Lewis,160333721,M,2.465,2
Kyle Carter,508258903,M,3.581,3
Alicia Mendoza,020789387,F,1.03,3
Courtney Reyes,753538476,F,3.807,2
Ryan Morris,295204770,M,1.809,3
Charles Wood,716320599,M,0.358,1
Robert Phillips,429680170,M,1.396,4
Jose Baker,122781115,M,1.993,3
Kyle Hill,834421017,M,Faculty,336982.75,Instructor
Robert Rivera,100988446,M,1.733,4
Katherine Chavez,947413386,F,3.263,2
Travis Adams,625951515,M,Staff,38887.47,54
Shannon Castillo,839865930,F,Faculty,174137.66,Assistant Professor
Shannon Johnson,783521641,F,2.263,4
Jennifer Sanchez,843926563,F,Faculty,478238.09,Professor
Sarah Garcia,360658247,F,3.658,4
Patrick Gonzalez,470081092,M,Staff,39174.51,50
William Rivera,658690939,M,4,3
Daniel Anderson,459111248,M,4,2
Allison Cruz,003631870,F,2.547,2
Patrick Johnson,782108281,M,3.225,2
Amber Collins,045990604,F,1.54,1
Lindsay Martin,605853923,F,2.248,3
Courtney Adams,717145648,F,3.386,3
Jennifer Smith,747945522,F,3.198,2
Laura Myers,914069972,F,2.346,2
Lindsay Roberts,131863893,F,2.951,4
Cody Green,037565169,M,1.035,2
Andrew Gutierrez,498671248,M,4,3
Rachel Diaz,424879010,F,2.249,1
Dustin Gutierrez,666159750,M,1.301,1
Sara Parker,301588778,F,1.711,2
Samantha Phillips,410481714,F,2.885,2
Kyle Bailey,592288774,M,2.27,4
Christine Brown,437015182,F,Staff,15285.69,40
Andrew Nelson,963936767,M,3.712,4
Megan Mitchell,635985234,F,2.813,4
Lindsay Allen,254278727,F,4,1
Matthew Torres,931940549,M,0.457,4
Joseph Kelly,020076161,M,4,3
Sarah Peterson,953266366,F,4,1
Nicole Myers,027370212,F,3.682,2
Justin Collins,880758902,M,Faculty,486409.75,Assistant Professor
Samantha Wright,242255399,F,3.371,2
Michael Flores,679794568,M,Faculty,359907.47,Instructor
Jonathan Mendoza,964041667,M,2.547,2
Ashley Thomas,650139296,F,3.191,4
Tyler Campbell,346485384,M,3.907,3
Jamie Ramirez,930821369,F,3.135,3
Cody Collins,343664280,M,0.786,2
Patrick Sanchez,743242082,M,2.772,1
Melissa Cruz,456027578,F,3.667,3
Sara Rodriguez,444333372,F,1.387,4
Shannon Turner,987565440,F,4,2
Andrea Williams,303719457,F,Faculty,241810.08,Instructor
Shannon Jackson,348350993,F,1.181,1
Lauren Hughes,271530701,F,0.58,2
Matthew Nelson,978264406,M,0.444,1
Robert Roberts,365631414,M,3.489,3
Kelly Ruiz,806438108,F,3.132,2
Travis Campbell,821935571,M,4,2
Matthew Perez,619047207,M,Staff,48314.51,90
Bradley Perez,735810267,M,0.357,1
Amber Perez,128272049,F,3.907,3
Robert Howard,500037951,M,3.543,4
Christine Lee,003527227,F,0.718,3
Paul Bennett,446510541,M,0.445,4
Richard Parker,481792736,M,0.255,3
Ashley James,422261377,F,2.011,2
Alicia Nelson,187563832,F,Faculty,367614.72,Instructor
Andrew Bailey,674769517,M,3.762,4
Angela Gray,196870285,F,1.348,1
Melissa Sanders,571653283,F,Staff,18834.19,31
Kimberly Hill,070519211,F,1.824,1
Jeffrey Howard,764366884,M,Staff,49340.2,55
Jesse Diaz,365440239,M,0.748,4
Jacob Wood,262058913,M,Faculty,214726.12,Instructor
Jesse Edwards,879691085,F,4,1
Sara Turner,931178408,F,4,1
Bryan Rodriguez,172082158,M,0.794,3
Mark Watson,966221556,M,4,4
Crystal Alvarez,832144230,F,1.469,1
Mary Cooper,722625169,F,2.193,3
Vanessa Howard,526145085,F,4,2
Jennifer Green,131185952,F,4,1
Allison Nguyen,228323869,F,Staff,14034.69,35
Katie Bailey,106833679,F,2.411,4
Andrea Ramos,260352301,F,4,3
Justin Nelson,865867840,M,4,2
John Cook,523350412,M,3.167,4
Joshua Long,199536453,M,0.585,3
Cody Howard,606156342,M,0.953,4
Timothy Cook,470486592,M,1.032,3
Crystal Lopez,280863146,F,1.152,2
Scott Kim,982980190,M,Faculty,461638.38,Assistant Professor
Angela Green,303217344,F,2.274,1
Zachary Gomez,451075235,M,4,3
Mark Long,885716850,M,3.844,2
Anthony Reyes,111414258,M,1.93,4
Stephanie Mendoza,010690748,F,4,3
Tiffany Bennett,488511383,F,1.86,2
Lauren Brown,394024644,F,4,1
Angela Campbell,638793408,F,2.108,3
Richard Price,548008715,M,Faculty,419164.28,Associate Professor
Jamie Clark,666256341,M,Staff,46973.03,58
Travis Gray,288018667,M,1.78,4
Christine Gonzalez,717677438,F,0.837,1
Aaron Miller,258761295,M,0.387,4
Elizabeth Clark,993061977,F,2.339,3
Tiffany Clark,771719577,F,0.636,3
Brittany Martin,331625170,F,3.538,2
Amy Brooks,909158325,F,1.996,1
Charles Rivera,582680228,M,2.297,3
Dustin Allen,683751619,M,4,3
Kyle Gomez,014578345,M,1.386,2
Adam Castillo,571521895,M,2.044,2
Christopher Morris,818547122,M,2.552,4
Michelle Evans,313055336,F,4,2
Jonathan Kim,701462147,M,3.359,3
Cody Garcia,851195145,M,1.644,3
Justin Jimenez,011857840,M,2.429,3
Danielle Price,378510344,F,3.843,4
Patrick Rogers,929587777,M,3.5,2
Christine Patel,523014013,F,0.731,4
Danielle Gomez,529698495,F,Staff,34913.68,58
Rachel Lopez,185921034,F,0.789,3
Kyle Collins,695811235,M,3.109,4
Jeremy Morgan,207250915,M,4,2
Andrew Scott,370105496,M,3.171,3
Timothy Reed,077045502,M,3.601,4
Gregory Mendoza,775349888,M,1.382,2
Christine Williams,167639046,F,2.644,3
Joseph Bailey,173212071,M,4,4
Justin Morgan,069225751,M,1.587,2
Elizabeth Brown,301037632,F,3.24,2
Michelle Sanchez,554425683,F,3.787,2
Brittany Evans,679298506,F,3.725,3
Jamie Miller,410912817,M,1.59,1
Lindsay Martinez,099613385,F,Faculty,248123.56,Professor
Heather Parker,480361967,F,4,2
Sean Collins,575190702,M,0.699,4
Vanessa Martinez,025140903,F,4,1
Jesse Rivera,974875557,F,2.081,3
Jose Walker,877012046,M,0.808,1
Rebecca Thomas,133771458,F,2.042,2
Amy Green,379955808,F,Staff,46964.34,64
Christopher Gonzalez,184230698,M,1.798,4
Vanessa Harris,133613942,F,4,2
Charles Garcia,796999532,M,1.447,2
Kimberly Gutierrez,928010460,F,3.178,2
Bryan Cruz,028522525,M,0.876,1
Allison Cooper,049407808,F,3.836,3
Katherine Ruiz,108682539,F,3.609,1
Eric Mendoza,798821330,M,2.047,3
Danielle Walker,458564649,F,2.615,3
Travis Torres,680620655,M,3.66,2
Katherine Cruz,062761038,F,Staff,22198.15,99
Daniel Diaz,056493891,M,4,1
Travis Diaz,542011067,M,1.816,4
Kelly Wright,580361883,F,3.099,4
Paul Moore,592061507,M,2.15,4
Lindsay Peterson,369315430,F,4,1
Joshua Rivera,041108182,M,4,3
Erica Bailey,891361460,F,1.02,1
Christopher Richardson,821894021,M,2.156,1
Brandon Wright,907538717,M,Faculty,207768.25,Instructor
Lisa Ramos,203475151,F,2.201,4
Megan Morris,810428176,F,0.037,3
Patrick Parker,785963594,M,4,4
Angela Williams,840550245,F,1.582,1
Jeremy Reed,069086543,M,2.692,4
Kelly Jimenez,044265302,F,1.278,3
Angela Mitchell,925630984,F,2.65,2
Andrea Bailey,055367960,F,4,2
Dustin Smith,272374667,M,1.897,2
Adam Taylor,111782293,M,3.419,3
Stephanie Green,262339568,F,4,2
Brandon Gonzalez,334160757,M,1.639,3
Melissa Wilson,333432773,F,0.904,2
Megan Walker,436166208,F,Faculty,93338.74,Assistant Professor
Kelly Taylor,305748449,F,Staff,31793.95,98
Michelle Rodriguez,589517151,F,2.913,3
Stephanie Cooper,863457061,F,1.719,1
Kenneth Lee,391070570,M,2.184,3
Tiffany Wood,786040032,F,0.531,3
Mary Lewis,763650408,F,Staff,24832.72,33
Sean King,811628162,M,4,1
Andrea Nelson,071572770,F,Faculty,290475.75,Assistant Professor
Nicole Watson,791549074,F,3.795,2
Courtney Brooks,325706074,F,1.33,2
James Carter,460050700,M,0.851,4
Kevin Gutierrez,551293250,M,3.981,4
Sarah Nguyen,961944824,F,Staff,39569.11,6
Aaron Jimenez,662743603,M,0.271,4
Brittany Chavez,671806620,F,1.844,4
Michael Gutierrez,992180184,M,Faculty,242771.06,Professor
Amy Brooks,801633342,F,0.045,1
Daniel Cox,027027138,M,4,3
Dustin Murphy,951015582,M,3.784,4
Heather Kelly,611929601,F,3.824,1
Elizabeth Williams,612533594,F,4,2
Vanessa Brooks,117284757,F,3.214,4
Melissa Reyes,338224894,F,4,4
Charles Harris,257024540,M,Staff,30435.19,99
Brian Alvarez,647150038,M,Staff,21909.39,66
Christina Hernandez,052685618,F,Staff,48629.8,8
Jennifer Mendoza,149451726,F,Faculty,493326.41,Instructor
Sarah Campbell,088486306,F,3.474,1
Gregory Myers,670623527,M,2.514,3
Lauren Sanchez,611394121,F,0.584,2
Matthew Walker,988768521,M,0.331,2
Ashley Ramirez,882225609,F,2.096,3
Ryan Phillips,875877988,M,Staff,24838.01,18
Mary James,618900531,F,0.521,4
Laura Ruiz,946335443,F,3.238,4
Katie Jones,245158548,F,0.745,1
Tiffany Kelly,515856447,F,Staff,33101.62,85
Christina Collins,900294002,F,Faculty,243575.77,Instructor
Jamie Watson,746006094,F,2.063,1
Kyle Carter,215461513,M,4,3
Gregory Flores,292778474,M,2.393,3
Jonathan Collins,988309795,M,4,2
Sara Cook,895098738,F,0.828,2
Sean Wright,385044282,M,0.826,3
Travis Smith,887678155,M,0.9,4
Joshua Thomas,453384658,M,3.481,2
Heather Flores,198255159,F,3.445,1
Lindsay Wright,500332507,F,Faculty,125067.7,Professor
Thomas Price,677164867,M,0.402,4
Brian Allen,172903825,M,1.957,3
Laura Jimenez,681133939,F,1.834,4
Shannon Gomez,990223522,F,4,4
Danielle Diaz,831680509,F,3.838,4
Bryan Ruiz,636354899,M,Faculty,431298.84,Associate Professor
Eric Walker,432264558,M,1.702,1
Joseph Scott,416190426,M,0.755,2
Jessica Sanchez,371165534,F,0.8,1
Scott Long,813328411,M,4,3
Nicole Young,107650505,F,4,2
Travis Hall,066576438,M,3.286,3
Elizabeth Ortiz,431765435,F,4,3
Rachel Anderson,311536671,F,2.15,3
Robert Ortiz,799730798,M,Faculty,83374.13,Associate Professor
Joseph Kim,815747936,M,0.831,2
Rebecca Brooks,194054486,F,3.131,1
Rebecca Sanders,804115091,F,4,2
Jesse Castillo,165713101,F,0.432,3
Eric Hughes,336600364,M,3.089,2
Mary Smith,494074764,F,1.092,4
Sara Reyes,300255999,F,0.177,4
Eric Edwards,142142459,M,2.237,1
Heather Collins,256647761,F,Staff,46228.7,21
Ryan Carter,147203412,M,4,4
Christopher Roberts,828796153,M,1.666,3
Amber Morris,249784031,F,3.589,3
Paul Cooper,782096322,M,2.801,2
Daniel Anderson,944881995,M,4,2
Danielle Williams,964511931,F,2.921,1
Jamie Ward,137393404,M,3.935,1
Sarah Garcia,724948794,F,0.393,3
Christopher Campbell,601745531,M,2.899,2
Nicole Price,364507711,F,0.377,1
Jamie Jimenez,272081798,F,Staff,35268.88,76
Kevin Reed,221366039,M,2.765,3
Eric Torres,503914397,M,Faculty,370389.88,Assistant Professor
Jose Morgan,977625465,M,0.535,3
Megan Long,681672906,F,3.35,2
Robert Johnson,380708662,M,Faculty,192976.3,Associate Professor
Shannon Wilson,472223394,F,1.621,4
James Campbell,605476874,M,0.136,3
Michael Scott,843950007,M,Staff,34762.12,30
Kristen Lewis,404044214,F,2.234,3
Bryan Scott,242383162,M,0.954,3
Robert Carter,086628547,M,2.867,1
Amanda Roberts,866948437,F,3.943,2
Sarah Collins,635334590,F,Staff,49079.02,49
Adam Diaz,991929740,M,1.492,4
Amy Wright,145646872,F,1.182,4
Mary Baker,187613299,F,1.712,2
Joseph Perez,523976570,M,0.988,2
Bryan Ramos,399157897,M,Staff,28798.46,35
Emily Lee,438650075,F,4,1
Adam Adams,916729173,M,Staff,18733.08,23
Erin Hall,848074998,F,1.38,4
Lisa Wood,081879394,F,2.101,3
Michelle Watson,564115374,F,3.789,1
Eric Morgan,712591290,M,0.63,2
Allison Young,349688427,F,Staff,30007.57,74
Jennifer Nelson,406720519,F,4,4
