Rachel Lopez,538376913,F,3.936,4
Eric Campbell,538380092,M,1.402,3
Kelly Allen,538389759,F,1.96,3
Anthony Foster,538398583,M,3.331,2
Mary Chavez,538399582,F,3.894,1
Jacob Reyes,538402259,M,4.0,3
Tiffany Baker,538413147,F,3.24,2
Sean Morales,538420971,M,0.857,2
Cody Cruz,538446293,M,2.318,2
Ryan Gonzalez,538453859,M,4.0,3
Thomas Ortiz,538466675,M,1.271,1
Tyler Watson,538486749,M,1.19,1
Angela Gomez,538486751,F,0.75,1
Michelle Gonzalez,538501439,F,3.59,2
Alexander Jones,538505523,M,1.388,4
Andrea Garcia,538517518,F,4.0,2
Scott Hall,538537295,M,4.0,4
James Richardson,538539177,M,1.822,1
Brittany Cooper,538573747,F,0.264,1
Jessica Allen,538585724,F,1.264,2
Brandon Diaz,538590715,M,1.443,1
Melissa Ward,538599261,F,2.851,3
Jesse Green,538612359,F,2.493,1
Anthony Clark,538624257,M,0.008,2
Lauren Lee,538630318,F,1.188,1
Brian Hall,538631198,M,0.078,2
Brandon Jimenez,538635984,M,0.14,2
Jose Robinson,538656851,M,0.592,3
Amber Edwards,538661450,F,3.227,1
Jonathan Murphy,538662061,M,4.0,1
Joshua Wright,538670672,M,3.489,4
Jeffrey Hernandez,538680249,M,0.946,1
Steven Rodriguez,538684206,M,1.312,4
Timothy Morris,538687317,M,3.021,2
Steven Phillips,538691102,M,0.458,4
Courtney Rivera,538722669,F,4.0,4
Cody Hill,538748091,M,1.282,1
Charles Patel,538757727,M,4.0,3
Stephanie Jackson,538793123,F,0.75,4
Mary Torres,538796885,F,2.462,2
Brandon Cox,538816551,M,2.451,3
Amanda Diaz,538820903,F,0.67,2
Amanda Howard,538834776,F,4.0,2
Mark Watson,538843682,M,4.0,1
Amy Clark,538858548,F,4.0,2
Amanda Cox,538861297,F,3.361,2
Melissa Reed,538876190,F,2.893,1
Ashley Lee,538879535,F,3.318,2
Samantha Price,538894948,F,2.598,1
Christopher Anderson,538895941,M,3.822,4
Benjamin Campbell,538897859,M,0.791,4
Anthony Baker,538915284,M,4.0,4
Danielle Gomez,538920652,F,0.443,1
Brittany Moore,538957970,F,2.647,1
Jamie Gomez,538973410,F,4.0,4
Nicholas Ross,538979579,M,0.777,4
Bryan Walker,538984946,M,4.0,4
Jason Morgan,538994237,M,0.215,2
Samuel Roberts,539000735,M,3.804,2
Kyle Hernandez,539014479,M,4.0,1
William Evans,539014603,M,0.992,1
Sean Morris,539020636,M,0.673,2
Allison Castillo,539038654,F,2.971,4
Tiffany Gutierrez,539055181,F,3.427,2
Ashley Mendoza,539060442,F,3.509,4
Heather Brown,539091182,F,2.107,2
Christine Thomas,539100833,F,3.768,4
Sara Turner,539103805,F,2.907,3
Amanda Brooks,539109826,F,1.891,2
Sarah Hall,539114911,F,0.794,4
Kelly Lee,539115058,F,2.692,1
Robert Baker,539125287,M,1.903,1
Jamie Jones,539157753,M,0.054,4
Sarah Lewis,539161620,F,4.0,4
Rebecca Myers,539166003,F,2.673,3
Amy Wood,539166274,F,4.0,2
Nicole Foster,539183937,F,1.76,3
Kevin Jackson,539194091,M,3.311,3
Stephen Nguyen,539211811,M,3.656,4
Laura Brown,539213073,F,4.0,4
Kyle Miller,539214940,M,1.559,2
Robert Castillo,539224684,M,4.0,3
Nathan Gutierrez,539230820,M,1.137,1
Steven Flores,539240365,M,0.891,1
Andrea Stewart,539248140,F,3.308,2
Nicole Martin,539259432,F,4.0,2
Jeremy Nguyen,539266764,M,2.412,3
Joseph Kim,539268412,M,1.975,2
Daniel Patel,539274115,M,1.991,2
Allison Mitchell,539283337,F,2.94,1
Gregory Lopez,539290654,M,1.306,1
Jennifer Martin,539302468,F,2.124,2
Joseph Gonzalez,539316440,M,0.485,3
Christopher Turner,539339523,M,3.532,4
Alicia Miller,539350043,F,0.43,4
Shannon Parker,539361896,F,2.68,2
Andrew Sanchez,539363702,M,2.141,1
Melissa Hughes,539370860,F,2.582,1
Charles Long,539380212,M,1.933,1
Benjamin Rodriguez,539381641,M,4.0,1
Thomas Richardson,539394503,M,2.243,2
Jesse Sanchez,539401362,F,0.713,4
Rachel Anderson,539437010,F,2.915,4
Brian Hernandez,539442224,M,2.941,3
Daniel Cruz,539443390,M,3.173,1
Samantha Stewart,539446190,F,0.814,1
Erica Alvarez,539452849,F,3.507,2
Aaron Lopez,539459437,M,3.229,3
Daniel Young,539476562,M,0.137,3
Lindsey Robinson,539491245,F,4.0,4
Adam Roberts,539498653,M,4.0,3
Andrew Harris,539505177,M,3.283,1
Mark Ramos,539523980,M,1.172,4
Kelly Mitchell,539525548,F,3.278,4
Amy Walker,539534369,F,2.115,2
Amanda Jones,539558618,F,1.727,2
Kelly Smith,539579099,F,3.119,4
Gregory Miller,539579514,M,1.576,2
Sarah Murphy,539588730,F,4.0,1
Courtney Ward,539608674,F,2.605,4
Kevin Young,539611045,M,0.59,1
Erica Gray,539624463,F,4.0,4
John Phillips,539641615,M,0.386,1
Andrea Lee,539648742,F,1.37,2
Christine Kim,539653925,F,1.477,4
Andrew Nelson,539656810,M,4.0,3
Charles Garcia,539689083,M,2.79,3
Robert Turner,539695324,M,3.256,2
Gregory Peterson,539696260,M,2.193,1
Crystal Parker,539702989,F,3.48,3
Jeffrey Harris,539708485,M,0.326,2
Steven Green,539713170,M,0.903,2
Amber Davis,539723758,F,0.46,4
Jesse Sanchez,539724341,M,0.512,4
Tiffany Morales,539725224,F,0.182,4
Brian Lopez,539729744,M,4.0,4
Michelle Evans,539760944,F,1.348,1
Eric Adams,539780211,M,3.183,3
Matthew Gutierrez,539781208,M,3.611,2
Ashley Long,539789246,F,1.731,2
Gregory Murphy,539792918,M,4.0,4
Matthew Price,539806664,M,3.168,1
Kelly Watson,539810535,F,4.0,3
Kevin Perez,539810638,M,3.314,2
Amanda Howard,539811468,F,2.369,1
Allison Stewart,539823703,F,4.0,3
Mark Kim,539837911,M,0.262,2
Tyler Ward,539864586,M,2.184,3
Eric Jones,539870738,M,0.642,4
Michael Watson,539895015,M,0.275,1
Samantha White,539900653,F,3.334,1
Andrew Mendoza,539904387,M,0.652,3
Tiffany Cooper,539915391,F,2.556,2
Travis Thomas,539925228,M,4.0,2
Erin Lee,539941624,F,1.842,1
Michelle Ramos,539977343,F,4.0,1
Travis Jimenez,539995987,M,3.69,2
Kyle Baker,540041452,M,1.95,2
Brandon Sanchez,540049276,M,2.026,1
Kimberly Cox,540082798,F,1.102,4
Ryan Walker,540089764,M,0.397,3
Zachary Johnson,540099735,M,2.118,4
Courtney Walker,540108406,F,3.185,1
Jose Moore,540113003,M,1.872,1
Lindsey Wright,540140204,F,4.0,1
Robert Mitchell,540155869,M,2.044,3
Jason White,540190065,M,2.749,4
Matthew Ruiz,540203430,M,0.904,1
Lindsey Peterson,540216460,F,3.688,4
Christina James,540220713,F,2.063,4
Michelle Martin,540221096,F,1.885,3
Rebecca Collins,540248672,F,1.675,3
Angela Walker,540253719,F,0.137,3
Bradley Cox,540272247,M,0.34,3
John Reed,540275329,M,1.046,2
Laura Patel,540282437,F,1.86,1
Tiffany Reed,540283253,F,3.536,3
Samuel Davis,540285358,M,4.0,1
Jonathan Allen,540290562,M,4.0,4
Katherine Ross,540294522,F,0.399,3
Nicholas Gutierrez,540305003,M,3.109,4
Katherine Kelly,540307063,F,1.575,1
Daniel Ramos,540316308,M,2.413,1
Erica Rogers,540320177,F,0.731,3
Jeffrey Davis,540340086,M,2.717,4
Joshua Robinson,540374048,M,1.014,1
Brandon Nguyen,540380929,M,2.602,2
Andrew Rivera,540401927,M,1.773,2
Mark Johnson,540409351,M,3.345,2
Alexander Harris,540422626,M,1.971,3
Kevin Green,540444351,M,3.727,2
Ashley Carter,540456687,F,1.608,2
Scott Walker,540462224,M,4.0,2
Mary Martin,540473797,F,1.681,2
Daniel Chavez,540474053,M,0.256,1
Gregory Ruiz,540495225,M,0.264,4
Ryan Evans,540523161,M,1.63,1
Lindsay Patel,540534844,F,3.663,1
Courtney Campbell,540548320,F,3.587,3
Sara Martin,540602133,F,3.075,2
Angela Price,540615853,F,0.604,2
Lindsey Brown,540618086,F,3.049,1
Kelly Foster,540634336,F,3.064,1
Eric Baker,540636621,M,0.118,3
Daniel Bennett,540652674,M,2.872,1
Adam Ward,540655476,M,0.768,4
Stephen Hall,540660312,M,2.802,1
Samantha Wright,540676363,F,4.0,3
Steven Rogers,540703371,M,2.619,4
Jonathan Brooks,540708070,M,2.478,4
Lindsay Taylor,540720510,F,4.0,2
Justin Brooks,540724951,M,0.496,2
Brandon Cox,540726053,M,2.211,1
Christine Adams,540741678,F,1.629,1
Adam Lewis,540761757,M,0.992,4
Laura Gutierrez,540764525,F,4.0,2
Stephen Carter,540772460,M,4.0,4
Andrea Perez,540774921,F,3.317,4
Jacob Evans,540782525,M,0.897,3
Joshua Davis,540786800,M,3.263,4
Jesse Bennett,540787691,F,1.874,4
Sarah Anderson,540808675,F,0.312,1
Daniel Morris,540824318,M,1.129,2
Jennifer Nguyen,540841830,F,4.0,3
Scott Rivera,540875838,M,1.48,1
Mary Hughes,540880189,F,1.84,3
Tiffany Campbell,540910538,F,2.213,3
Courtney Davis,540964719,F,3.819,1
Matthew Hill,540968042,M,1.48,3
Shannon Evans,540979276,F,0.727,2
Anthony Robinson,540985848,M,3.179,2
Cody Scott,541001684,M,4.0,2
Alicia Wood,541017028,F,0.413,1
John Campbell,541029068,M,0.805,4
Samantha Adams,541032235,F,1.711,2
Jesse Ortiz,541046120,F,2.15,1
Brandon King,541054973,M,3.676,4
Angela Bailey,541058238,F,4.0,3
Christina Smith,541069077,F,0.793,1
Katherine Chavez,541079871,F,2.457,4
Jamie Rodriguez,541081170,M,0.748,3
Lindsey Adams,541098145,F,3.274,1
Cody Morgan,541105863,M,3.982,4
Jose Nguyen,541109500,M,1.737,2
Cody Sanchez,541126125,M,0.514,4
Heather Mendoza,541139647,F,2.345,3
Rachel Ramirez,541142921,F,3.763,1
Gregory Clark,541144255,M,2.242,3
Tiffany Ross,541152238,F,0.494,4
Steven Wilson,541154563,M,1.757,2
Robert Kelly,541171343,M,2.869,2
Christine Jimenez,541211389,F,3.862,4
Richard Rogers,541220417,M,0.97,3
Justin Gutierrez,541226703,M,1.116,3
Rachel Brooks,541236840,F,0.003,1
William Evans,541241215,M,1.834,4
Nicholas Martin,541255943,M,0.428,2
Crystal Ross,541271759,F,0.559,1
Travis Lopez,541325621,M,2.172,3
Amy Young,541336341,F,4.0,4
Daniel Moore,541337904,M,1.951,2
Alexander Reed,541369032,M,3.281,3
Michael Sanchez,541374432,M,4.0,3
Courtney Taylor,541386018,F,4.0,3
Mary Collins,541389535,F,2.402,4
Jesse Taylor,541397262,F,4.0,4
Robert Ross,541415837,M,3.742,1
Christina Evans,541420451,F,2.518,4
Laura King,541444308,F,1.509,2
Dustin Hall,541447463,M,4.0,4
Jacob Miller,541453860,M,4.0,2
Christine Cooper,541469608,F,2.053,4
Alicia Patel,541482487,F,1.371,3
Amber Turner,541511250,F,4.0,4
Tiffany Taylor,541517195,F,3.75,1
Laura Martin,541559595,F,2.968,4
Rebecca Hughes,541563234,F,0.093,1
Kevin Ramos,541569617,M,4.0,3
Amy Cooper,541582670,F,4.0,4
Steven Morgan,541584961,M,4.0,4
Kimberly Davis,541591124,F,0.104,3
Christina Thompson,541594994,F,0.801,2
Gregory Harris,541605230,M,4.0,4
Megan White,541607056,F,0.777,2
Andrew Cooper,541613395,M,1.763,3
Ashley Cook,541650952,F,3.994,2
Sean Mendoza,541652880,M,1.378,3
Benjamin Howard,541653234,M,1.915,2
Jesse Garcia,541671073,M,2.357,3
Ryan Cook,541675650,M,2.408,1
Travis Ross,541686588,M,0.011,3
Christopher Reyes,541712109,M,2.742,3
Jeremy Hill,541722959,M,3.396,4
Kimberly Sanders,541726149,F,2.472,4
Jacob Chavez,541733779,M,1.118,3
Lindsay Ward,541737390,F,0.075,1
Bradley Hernandez,541738624,M,4.0,4
Daniel Williams,541762297,M,2.911,4
Kevin Parker,541774426,M,2.537,2
Melissa Mendoza,541777267,F,1.385,1
Megan Morris,541789064,F,0.445,3
Justin Lee,541804091,M,2.006,3
Brian Rodriguez,541806881,M,2.251,3
Courtney Murphy,541817466,F,1.15,3
Jacob Wood,541820089,M,3.498,1
Allison King,541823956,F,3.485,2
Erica Diaz,541833554,F,4.0,1
Emily Hall,541862626,F,4.0,1
Joseph Allen,541891215,M,3.176,4
Christine Cox,541931366,F,0.703,4
Alicia Myers,541941640,F,0.984,4
Nicholas Robinson,541952107,M,3.431,1
Crystal Ramos,542009820,F,3.048,3
Travis Diaz,542011067,M,1.816,4
Shannon Ramirez,542050777,F,4.0,1
Brandon Watson,542073556,M,1.495,4
Thomas Walker,542091795,M,4.0,2
Dustin White,542094217,M,4.0,4
Ashley Cox,542099636,F,1.561,3
Samantha Phillips,542118945,F,0.747,4
Jamie Edwards,542119368,F,4.0,1
Lisa Howard,542125729,F,3.05,1
Richard Clark,542136083,M,4.0,3
Anthony Young,542193358,M,4.0,4
Christina Roberts,542196682,F,0.194,2
Jamie Edwards,542216856,F,4.0,4
Stephen Thompson,542218135,M,3.228,2
Brandon Thomas,542221708,M,3.094,4
Paul Watson,542225453,M,3.696,3
Crystal Chavez,542227100,F,1.058,3
Samuel Hernandez,542264472,M,3.502,3
Alexander Morgan,542285194,M,1.453,4
Megan Brown,542291409,F,1.157,1
Sarah Brown,542293495,F,1.816,3
Stephanie Adams,542297712,F,1.754,4
Andrew Hall,542304722,M,1.95,3
Cody James,542312391,M,1.153,2
Erica Cruz,542313881,F,4.0,3
Alexander Garcia,542315963,M,2.838,2
Mary Hall,542325965,F,3.897,4
Melissa Nguyen,542343291,F,3.583,3
Lindsay Kim,542372727,F,4.0,4
Justin Adams,542377658,M,2.357,3
Adam Moore,542398150,M,2.122,3
Nicholas Moore,542399899,M,3.162,4
Jamie Campbell,542406746,F,4.0,2
Thomas Gray,542415106,M,3.301,3
Rebecca Thompson,542416470,F,3.14,3
Lisa Price,542424641,F,3.231,3
Jacob Adams,542442463,M,2.484,2
Rachel Sanchez,542443714,F,0.534,4
Erin Gray,542451974,F,0.151,1
Thomas Hall,542477026,M,1.417,3
Kimberly Wood,542477645,F,0.568,3
Amanda Miller,542485791,F,0.606,1
Ashley Castillo,542486767,F,4.0,1
Jacob Rodriguez,542495382,M,1.207,1
Kenneth Morales,542495754,M,4.0,3
Shannon Roberts,542517439,F,2.466,4
Steven Ross,542528480,M,4.0,4
Paul Hernandez,542537839,M,1.271,2
Benjamin Cruz,542555489,M,1.466,1
Lisa Stewart,542583506,F,1.209,4
Kimberly Scott,542599138,F,1.952,4
Christina Green,542604078,F,4.0,3
Tyler Taylor,542626700,M,1.898,2
Timothy Ortiz,542642074,M,1.139,3
Ashley Sanders,542672477,F,3.594,4
Alicia Jimenez,542674939,F,2.708,3
Amber Wood,542707549,F,2.276,3
Jeffrey Phillips,542726826,M,3.567,4
David Mitchell,542750004,M,3.421,2
Michael Perez,542761650,M,1.318,3
Anthony Sanders,542795040,M,0.526,1
Brittany Watson,542804304,F,2.485,1
Matthew Scott,542809892,M,0.61,3
Jamie Hernandez,542827050,M,0.029,3
Rachel Martinez,542834457,F,0.973,2
Bradley Cooper,542836334,M,4.0,1
Adam King,542842934,M,4.0,4
Nicholas Miller,542845504,M,4.0,1
Robert Young,542864493,M,2.64,3
Emily Green,542872152,F,2.873,3
Heather Turner,542894503,F,1.778,1
Kimberly Castillo,542897438,F,4.0,1
Melissa Cruz,542912106,F,1.868,3
Emily Brown,542912472,F,3.818,1
Amber Chavez,542922680,F,3.462,2
Zachary Thompson,542929609,M,2.924,3
Ashley Cox,542935294,F,2.522,2
Stephanie Allen,542955564,F,2.891,1
Melissa Ortiz,542960850,F,0.635,1
Elizabeth Patel,542961583,F,2.536,2
Amy Diaz,542968084,F,2.572,2
Charles James,542972984,M,1.282,2
Sara Clark,543008824,F,3.443,1
Michelle Roberts,543011259,F,4.0,1
Shannon Chavez,543018691,F,0.945,3
Benjamin Green,543022018,M,2.716,4
Richard Long,543027734,M,2.079,3
Charles Howard,543040172,M,1.653,2
Charles Thomas,543045399,M,4.0,3
Samantha Clark,543065417,F,1.103,3
Rebecca Lewis,543077960,F,1.863,2
Lindsay Perez,543079615,F,2.479,2
Tyler Cooper,543079964,M,1.265,1
Crystal Evans,543107669,F,0.308,4
Jacob Lopez,543109252,M,1.327,4
Jamie Gonzalez,543135977,M,3.762,4
Jesse Flores,543148196,F,1.492,2
Justin Gomez,543150754,M,3.256,2
Christina Gomez,543154669,F,3.712,4
Kimberly Harris,543167034,F,3.394,3
Courtney Campbell,543176659,F,4.0,3
Erin King,543193914,F,1.757,1
Heather Richardson,543198118,F,3.692,1
Jessica Taylor,543202789,F,3.89,4
Jennifer Miller,543208042,F,1.579,1
Kevin Nguyen,543211128,M,3.228,1
Kyle Hill,543236041,M,1.5,3
Laura Brown,543248643,F,3.763,1
Timothy Wood,543277111,M,0.892,1
Dustin Peterson,543280378,M,3.537,1
Brittany Brooks,543286190,F,3.802,4
Jessica Thompson,543300307,F,0.142,1
Anthony Mendoza,543332110,M,0.612,3
Nicole Edwards,543336155,F,2.597,3
Lauren Cruz,543338423,F,4.0,3
Jennifer Miller,543344671,F,1.646,4
Vanessa Nguyen,543358655,F,4.0,1
Bradley Miller,543368697,M,0.241,4
Stephen Alvarez,543373642,M,0.848,1
Crystal Walker,543379611,F,3.324,4
Lindsay Long,543409438,F,1.699,3
Samuel Smith,543409731,M,2.585,2
Angela Baker,543417223,F,4.0,3
Jeffrey Anderson,543421588,M,1.653,4
Jose Ramos,543429524,M,3.899,1
Aaron Brown,543430618,M,1.24,1
Sara Rodriguez,543456975,F,2.324,4
Bradley Lee,543460412,M,3.918,1
Stephen Cooper,543460449,M,4.0,2
Erin Kim,543482189,F,2.807,2
Joseph Harris,543514484,M,2.384,2
Paul Roberts,543522736,M,1.505,2
Brian Ortiz,543528313,M,2.546,3
Erin Richardson,543538562,F,1.101,3
Lindsay Wilson,543550753,F,1.259,1
Daniel Phillips,543554437,M,1.37,2
Mark Cook,543568110,M,0.771,1
Jessica Lewis,543582885,F,3.749,2
Amanda Foster,543591598,F,1.522,4
Andrea Ortiz,543603755,F,2.471,3
Lindsay Wright,543615477,F,0.656,3
Tiffany Taylor,543636039,F,3.831,2
Adam Campbell,543657947,M,4.0,2
Mary Foster,543664790,F,0.675,4
Stephanie Evans,543668171,F,1.121,1
Angela Gutierrez,543679805,F,1.002,4
Zachary Morales,543681147,M,3.688,2
Katie Peterson,543688949,F,3.041,3
Vanessa Cox,543694638,F,0.44,1
Kristen Williams,543716760,F,0.694,2
Allison Ramos,543725944,F,1.402,1
Eric Morris,543729602,M,3.54,4
Christina Diaz,543783339,F,2.687,1
Sean Kim,543789016,M,1.887,4
Lindsey Mendoza,543797111,F,2.712,1
Ryan Watson,543821340,M,3.82,4
Amanda Hill,543831913,F,0.653,3
Heather Flores,543832544,F,0.938,3
Gregory Gutierrez,543851826,M,0.305,2
Paul King,543861314,M,4.0,4
Amanda Nelson,543865888,F,4.0,1
Vanessa Johnson,543873921,F,1.217,4
Scott Walker,543874308,M,0.766,3
Alexander Richardson,543875050,M,3.808,3
Jamie Ward,543882433,M,1.413,1
Kelly Watson,543899560,F,1.125,4
Eric Peterson,543900646,M,1.361,2
Heather Collins,543936412,F,3.195,4
Rebecca Cruz,543956740,F,3.721,1
Alexander Anderson,543960223,M,1.464,2
Eric Hill,543978347,M,0.755,1
Jessica Carter,543979270,F,3.439,4
Kenneth Ramirez,543980984,M,0.474,4
Brian Brown,543982280,M,3.004,3
Crystal Anderson,543984364,F,1.132,3
Travis Hall,543985151,M,2.126,4
Ryan Jimenez,543986829,M,1.296,3
Christina Price,543989034,F,2.04,4
Kristen Moore,543991671,F,0.825,2
Bradley Turner,543994499,M,4.0,1
Bryan Collins,543999519,M,0.363,3
Timothy Hughes,544013566,M,2.784,1
Sara Bailey,544021914,F,0.575,2
Adam Hall,544023627,M,3.776,2
Sean Roberts,544039250,M,2.005,4
Brian Richardson,544082922,M,3.912,3
Ashley Diaz,544091201,F,0.283,4
Steven Murphy,544092923,M,1.686,1
Megan Myers,544098264,F,1.149,3
Lindsey Hill,544124511,F,4.0,1
Adam Wright,544144514,M,4.0,2
Jesse Garcia,544145063,M,2.343,2
Daniel Cruz,544147081,M,1.461,2
Kelly Richardson,544153739,F,1.152,1
Jeffrey Bailey,544155397,M,1.285,4
John Taylor,544171975,M,2.834,1
Gregory Richardson,544195471,M,0.281,2
Steven Lopez,544197801,M,2.876,1
Jose Price,544199333,M,4.0,4
Travis Hall,544199945,M,3.363,3
Joseph Sanchez,544215727,M,0.459,4
Megan White,544222376,F,4.0,1
Ryan Gomez,544259176,M,1.38,2
Shannon Hall,544268108,F,2.964,2
Jamie Edwards,544269282,M,2.079,2
Andrea Flores,544273640,F,2.265,4
David Phillips,544274438,M,0.011,2
Vanessa Reed,544311858,F,1.51,2
William Baker,544313976,M,4.0,1
Kevin Torres,544333565,M,4.0,4
Timothy Flores,544378340,M,4.0,4
Mary Cox,544391207,F,3.557,4
Michael Morales,544397751,M,4.0,3
Andrea Lewis,544397941,F,0.749,4
Jose Ward,544403973,M,4.0,1
Danielle Hughes,544433039,F,2.554,1
Crystal Myers,544443459,F,4.0,4
Jessica Sanchez,544456235,F,4.0,1
Matthew Hall,544470329,M,2.357,2
Timothy Long,544494712,M,2.643,2
Heather Torres,544517192,F,2.347,4
Laura Ruiz,544519468,F,1.866,3
Crystal Murphy,544525763,F,4.0,3
Christine Parker,544533268,F,4.0,3
Jamie Scott,544553050,F,3.171,4
Nicholas Anderson,544562152,M,1.58,3
Patrick Chavez,544562654,M,4.0,4
Lauren Sanders,544566122,F,4.0,4
Christopher Flores,544568007,M,0.057,4
Christina Wood,544583032,F,0.778,4
Lauren Myers,544588731,F,2.136,4
Charles Gomez,544590801,M,1.749,4
Nicholas Stewart,544593095,M,4.0,3
Michelle Sanchez,544635524,F,2.821,1
Andrea Murphy,544654326,F,4.0,3
Lindsey Mitchell,544662394,F,1.486,4
Danielle Scott,544675688,F,4.0,4
Alexander Gray,544686175,M,2.657,2
Kevin Taylor,544699369,M,4.0,3
Robert Wright,544707921,M,1.593,4
Erica Rogers,544734480,F,1.421,2
Jennifer Wright,544745170,F,3.919,2
Stephanie Moore,544747054,F,3.54,2
Jonathan Harris,544757758,M,1.914,4
Kristen Lopez,544767286,F,1.28,1
Amanda Rogers,544776633,F,4.0,4
Melissa Gomez,544781494,F,2.837,3
Laura Cox,544781713,F,1.988,1
Ryan Castillo,544854434,M,3.597,1
Erin Taylor,544860737,F,4.0,1
Amber Peterson,544863223,F,2.916,2
Sean Ward,544868727,M,3.989,3
Kimberly Parker,544869252,F,4.0,2
Lauren Ramirez,544873836,F,2.015,2
Paul Scott,544879166,M,0.602,2
Rebecca Roberts,544880587,F,2.066,4
Lindsey Wright,544903193,F,2.501,2
Megan Hernandez,544906508,F,3.577,2
Jose Hernandez,544918785,M,1.924,2
Christina Baker,544923908,F,1.552,1
Ashley Harris,544932872,F,1.582,1
Erica Cook,544945549,F,1.733,4
Ashley Alvarez,544963988,F,3.191,2
Kyle Johnson,544966385,M,0.419,1
Sean Adams,545019934,M,4.0,4
Samantha Ward,545046740,F,0.594,1
Mark Long,545089207,M,0.112,4
Dustin Gomez,545090608,M,1.64,2
Tiffany Reyes,545096492,F,2.704,2
Jesse Kelly,545136909,M,0.751,4
Crystal Anderson,545138651,F,4.0,1
Angela Watson,545154543,F,1.541,4
Samuel Jones,545155590,M,3.271,3
Tiffany Carter,545161015,F,4.0,1
Joshua Jones,545192130,M,0.414,4
Nicholas Price,545199267,M,2.217,2
Katherine Davis,545234240,F,4.0,4
Michael Reyes,545234412,M,0.493,3
Courtney Foster,545237269,F,2.081,4
Mary Brooks,545246871,F,4.0,3
Laura Alvarez,545264357,F,3.095,2
Samuel Wilson,545281708,M,2.942,2
Zachary Thompson,545298424,M,4.0,2
Jesse Murphy,545301071,F,1.861,1
Alicia Morales,545308921,F,4.0,1
Daniel Evans,545341933,M,3.601,3
Alexander Sanchez,545344210,M,4.0,1
Elizabeth Foster,545350815,F,4.0,3
Kyle Turner,545358118,M,1.168,3
Danielle Moore,545385816,F,2.927,4
Jeffrey Kim,545404169,M,4.0,3
Melissa Young,545438453,F,1.674,2
Melissa Roberts,545441700,F,2.263,3
Christopher Garcia,545458619,M,0.219,4
Melissa Anderson,545467636,F,0.165,3
Cody Campbell,545490303,M,1.329,3
Eric Evans,545496321,M,3.785,2
Bradley Torres,545523393,M,0.565,2
Jeremy Thomas,545561577,M,0.024,1
Amy Morgan,545574811,F,3.729,2
Ryan Mitchell,545582982,M,4.0,3
Joshua Turner,545619239,M,3.218,4
Katherine Miller,545621552,F,4.0,2
Kyle Martinez,545636936,M,3.659,2
Heather Bennett,545642424,F,1.737,3
Benjamin Alvarez,545655568,M,3.027,1
Richard Mitchell,545665182,M,0.061,3
Ashley Alvarez,545679849,F,3.017,4
Kelly Sanders,545683892,F,2.871,1
Adam Martinez,545687298,M,0.936,1
Jeffrey King,545712538,M,0.866,2
Andrea Jackson,545719026,F,0.534,3
Allison Parker,545737589,F,4.0,1
Erin Johnson,545737838,F,0.088,1
Samantha Martinez,545745337,F,1.958,4
Samantha Ortiz,545773840,F,1.638,2
Kelly Perez,545782149,F,2.995,2
Joshua Reyes,545792708,M,0.943,1
Patrick Edwards,545794300,M,3.818,4
Andrea Ruiz,545806665,F,1.798,3
Lindsay Ward,545816711,F,0.258,3
Mary Cruz,545820695,F,3.118,1
Patrick Davis,545838354,M,1.433,4
Sara Adams,545841257,F,3.418,2
Jessica Campbell,545849248,F,4.0,4
Jennifer Thomas,545912873,F,2.005,2
Nicholas Morris,545924007,M,4.0,4
Justin Wilson,545935279,M,2.379,4
Nicole Ruiz,545940336,F,3.84,1
Emily Mitchell,545955876,F,2.3,4
Megan James,545958654,F,2.408,3
Patrick Phillips,545961852,M,0.905,2
Richard Anderson,545986764,M,4.0,2
Kenneth Hall,546005637,M,0.062,4
Elizabeth Thompson,546013561,F,0.153,3
Danielle Lewis,546032983,F,3.313,4
Alicia Sanders,546038003,F,3.726,3
Kelly Brown,546039658,F,2.572,4
Bryan Ramos,546050193,M,1.876,1
Lauren Young,546073123,F,4.0,1
Matthew Bailey,546108885,M,4.0,1
Erin Lee,546125177,F,1.292,2
Nicole Garcia,546126685,F,0.052,3
Matthew Walker,546134686,M,4.0,3
Christopher Jones,546148229,M,3.365,4
Brittany Ortiz,546177680,F,1.86,2
Matthew James,546178750,M,2.361,2
Timothy Reed,546182067,M,0.267,2
Charles Sanders,546192352,M,3.602,2
Christopher King,546220970,M,1.636,3
Kristen Lee,546221252,F,1.542,4
Richard Robinson,546251356,M,2.448,3
Andrea Garcia,546261003,F,0.008,4
Samantha Peterson,546267860,F,0.38,2
Courtney Scott,546277257,F,1.164,4
Lindsay Jimenez,546282573,F,4.0,3
Timothy Cruz,546286076,M,2.176,1
Christine Kim,546297059,F,0.408,4
Zachary Gomez,546318236,M,0.487,3
John Davis,546322163,M,1.658,2
Michelle Ramirez,546329165,F,4.0,1
Jeffrey Green,546346847,M,3.415,3
Travis Adams,546346950,M,2.87,2
Kyle Ramos,546389068,M,1.18,1
Brian Cruz,546390589,M,1.057,2
Timothy Sanders,546392209,M,3.106,3
Lisa Hill,546395291,F,1.945,2
Jose Kim,546397950,M,4.0,4
Nathan Myers,546407091,M,4.0,1
Tiffany Evans,546415991,F,0.431,1
Vanessa Mendoza,546435806,F,2.959,4
Katherine Turner,546445592,F,1.362,4
Matthew Rodriguez,546449099,M,2.899,3
Sara Rogers,546481805,F,4.0,2
