William Jackson,252119177,M,Faculty,312812.28,Assistant Professor
Brittany Morgan,618956379,F,Faculty,312844.19,Assistant Professor
Angela Moore,340153658,F,Faculty,312867.72,Instructor
Shannon Ross,330125644,F,Faculty,312876.03,Associate Professor
Christine Jimenez,990049583,F,Faculty,312892.78,Instructor
Sean Kim,538043665,M,Faculty,312913.41,Professor
Michelle Reyes,785157955,F,Faculty,312933.94,Associate Professor
Richard Cooper,451794319,M,Faculty,312949.09,Assistant Professor
Bryan Lopez,213271741,M,Faculty,312980.03,Associate Professor
Shannon Gray,108983082,F,Faculty,313044.41,Assistant Professor
Amy Garcia,358295442,F,Faculty,313076.38,Associate Professor
Matthew Martinez,982707840,M,Faculty,313100.66,Assistant Professor
Nicole Stewart,316246455,F,Faculty,313109.66,Assistant Professor
Emily Moore,201043619,F,Faculty,313119.91,Assistant Professor
Nicholas Jimenez,962498844,M,Faculty,313137.03,Associate Professor
Alexander Sanders,084907805,M,Faculty,313147.22,Professor
Nathan Ramos,942501180,M,Faculty,313148.56,Professor
Nicole Price,989316361,F,Faculty,313177.31,Associate Professor
Gregory Robinson,210445089,M,Faculty,313191.38,Assistant Professor
Thomas Rivera,279640971,M,Faculty,313271.34,Instructor
Samantha Walker,335348747,F,Faculty,313329.28,Assistant Professor
Lisa Ortiz,380260149,F,Faculty,313433.06,Instructor
Megan Young,714317328,F,Faculty,313468.97,Assistant Professor
Nicholas Martinez,752632976,M,Faculty,313633.22,Professor
Sean Price,048922818,M,Faculty,313742.91,Instructor
Kyle Jackson,563143397,M,Faculty,313959.62,Professor
Nathan Walker,708378105,M,Faculty,313999.88,Associate Professor
James Martin,426535364,M,Faculty,314000.00,Professor
Alicia Gomez,794129451,F,Faculty,314005.81,Instructor
Elizabeth Richardson,902654193,F,Faculty,314181.22,Instructor
Kelly Morris,717956512,F,Faculty,314288.50,Professor
Robert Kim,620851437,M,Faculty,314301.59,Assistant Professor
Jason Roberts,414592469,M,Faculty,314305.50,Professor
James Jackson,198757944,M,Faculty,314383.28,Associate Professor
Matthew Ortiz,181983687,M,Faculty,314440.09,Professor
Brandon Davis,736625451,M,Faculty,314444.62,Assistant Professor
Adam Rivera,480867285,M,Faculty,314519.56,Instructor
Sean Williams,753540868,M,Faculty,314586.41,Professor
Christine Robinson,066794265,F,Faculty,314587.12,Instructor
Amanda Ortiz,174433841,F,Faculty,314595.62,Professor
Justin Ramirez,556961301,M,Faculty,314678.41,Associate Professor
Samantha Bennett,710595148,F,Faculty,314721.28,Professor
Amber Kim,601702674,F,Faculty,314793.09,Associate Professor
Scott Nelson,166043321,M,Faculty,314799.78,Assistant Professor
Brian Gonzalez,885628371,M,Faculty,314831.91,Instructor
Tiffany Thomas,260299661,F,Faculty,314871.25,Assistant Professor
Laura Hughes,679375269,F,Faculty,314935.50,Instructor
Erica Johnson,687064226,F,Faculty,315168.41,Assistant Professor
Bradley Robinson,028361553,M,Faculty,315268.25,Instructor
Alexander Hernandez,557835216,M,Faculty,315284.97,Associate Professor
Christopher Lewis,232182164,M,Faculty,315288.47,Assistant Professor
Matthew Lewis,363110586,M,Faculty,315318.38,Professor
Daniel Turner,933710413,M,Faculty,315328.03,Assistant Professor
Christina Foster,099849062,F,Faculty,315437.22,Assistant Professor
Alexander Ross,027540310,M,Faculty,315451.50,Assistant Professor
Stephanie Martinez,690245250,F,Faculty,315497.16,Assistant Professor
Dustin James,021838179,M,Faculty,315543.66,Assistant Professor
Tiffany Kelly,679340420,F,Faculty,315561.72,Professor
Christopher Hughes,409416079,M,Faculty,315625.78,Professor
Christine Campbell,641795065,F,Faculty,315644.19,Assistant Professor
Lindsay Ramirez,512874751,F,Faculty,315650.81,Assistant Professor
Bryan Young,907979685,M,Faculty,315677.28,Assistant Professor
Steven Perez,643656636,M,Faculty,315730.44,Instructor
Christine Smith,867363477,F,Faculty,315747.81,Professor
Cody Martin,397033824,M,Faculty,315805.22,Assistant Professor
Jesse Bennett,890052844,F,Faculty,315826.94,Instructor
Samuel Rivera,843480201,M,Faculty,315848.53,Professor
Laura Evans,049569224,F,Faculty,315865.84,Assistant Professor
Jeffrey Adams,128180977,M,Faculty,316030.50,Associate Professor
Katie Green,018190518,F,Faculty,316148.09,Assistant Professor
Stephen Foster,119379069,M,Faculty,316167.16,Instructor
Rachel Richardson,144425347,F,Faculty,316179.69,Instructor
Amy Diaz,576716208,F,Faculty,316196.16,Professor
Kelly Brown,696333803,F,Faculty,316207.81,Professor
Dustin Rogers,500199727,M,Faculty,316216.03,Assistant Professor
Nicholas Kim,295042111,M,Faculty,316275.69,Instructor
Timothy Martinez,298004006,M,Faculty,316296.22,Professor
Michelle Jackson,972416926,F,Faculty,316347.31,Associate Professor
Jamie Price,441811690,F,Faculty,316442.09,Professor
Elizabeth Cooper,431415672,F,Faculty,316446.81,Professor
Alexander Carter,367192135,M,Faculty,316471.81,Assistant Professor
Travis Foster,381189682,M,Faculty,316500.59,Assistant Professor
Michael Morales,734843045,M,Faculty,316508.66,Assistant Professor
Charles Foster,884354142,M,Faculty,316509.12,Assistant Professor
Samuel Flores,748083913,M,Faculty,316514.47,Professor
Jessica Mendoza,705837789,F,Faculty,316547.62,Assistant Professor
Adam Ramos,211746414,M,Faculty,316615.47,Instructor
Jonathan Gomez,095562539,M,Faculty,316631.25,Assistant Professor
Nicholas Nguyen,664780766,M,Faculty,316659.16,Instructor
Jamie Allen,633955557,F,Faculty,316665.62,Associate Professor
Steven Parker,572817456,M,Faculty,316802.34,Associate Professor
Lauren Richardson,278255590,F,Faculty,316840.72,Associate Professor
Lindsey Hill,465809515,F,Faculty,316868.53,Assistant Professor
Christina Thomas,300774280,F,Faculty,316900.47,Professor
Katherine Foster,987027474,F,Faculty,316930.69,Associate Professor
Jonathan Wilson,022661623,M,Faculty,317039.53,Instructor
Nicholas Anderson,984443852,M,Faculty,317087.94,Instructor
Angela Richardson,905216767,F,Faculty,317128.78,Professor
Mary King,488776613,F,Faculty,317137.88,Assistant Professor
Nicholas Rogers,773693345,M,Faculty,317147.50,Instructor
Jessica Torres,083873560,F,Faculty,317180.47,Instructor
Sarah Smith,843009967,F,Faculty,317316.56,Associate Professor
Angela Thomas,401090239,F,Faculty,317335.97,Associate Professor
Kristen Myers,941824644,F,Faculty,317430.72,Assistant Professor
Jose Mendoza,804720982,M,Faculty,317461.69,Instructor
Justin Wilson,272044254,M,Faculty,317484.97,Associate Professor
Aaron Chavez,468991864,M,Faculty,317499.97,Professor
Crystal Gutierrez,496440430,F,Faculty,317519.09,Professor
Joshua James,645856053,M,Faculty,317630.81,Instructor
Ryan Stewart,472935582,M,Faculty,317658.72,Associate Professor
Ashley Clark,432814421,F,Faculty,317745.88,Professor
Dustin Alvarez,459586522,M,Faculty,317746.91,Assistant Professor
Sarah Davis,086147804,F,Faculty,317815.06,Associate Professor
Jamie Jimenez,766089062,F,Faculty,317835.44,Instructor
Kenneth Campbell,450322700,M,Faculty,318008.81,Assistant Professor
Bryan Myers,415623099,M,Faculty,318231.69,Associate Professor
Lindsay Roberts,742615722,F,Faculty,318317.94,Associate Professor
Brandon King,362419089,M,Faculty,318332.75,Instructor
Gregory Bennett,791406611,M,Faculty,318353.41,Assistant Professor
Charles James,453519793,M,Faculty,318364.38,Professor
Heather Rivera,483973282,F,Faculty,318430.34,Associate Professor
Megan Nguyen,682892717,F,Faculty,318469.25,Instructor
Cody Torres,450108868,M,Faculty,318497.03,Associate Professor
Kyle Campbell,713797479,M,Faculty,318530.31,Associate Professor
Mary Hernandez,189631810,F,Faculty,318583.84,Assistant Professor
Amy Foster,188236548,F,Faculty,318720.00,Instructor
Scott Gonzalez,050040238,M,Faculty,318759.75,Instructor
Erica Alvarez,569012616,F,Faculty,318817.72,Professor
Justin Richardson,251552664,M,Faculty,318869.19,Assistant Professor
Katie Chavez,436021278,F,Faculty,318985.28,Associate Professor
Katie Patel,042098452,F,Faculty,318993.56,Professor
Christina Taylor,692550518,F,Faculty,319048.34,Professor
Andrea Parker,913470036,F,Faculty,319096.91,Associate Professor
Jessica James,823914631,F,Faculty,319194.31,Instructor
Ashley Mendoza,059062928,F,Faculty,319253.28,Instructor
Tiffany Taylor,834044990,F,Faculty,319297.97,Instructor
Aaron Mendoza,303610545,M,Faculty,319338.81,Professor
Justin Gutierrez,931762777,M,Faculty,319351.53,Instructor
Christina Hernandez,667883053,F,Faculty,319368.78,Professor
Anthony Robinson,670197003,M,Faculty,319387.78,Professor
Joshua Jimenez,335522918,M,Faculty,319411.91,Assistant Professor
Lisa Adams,233495594,F,Faculty,319465.69,Assistant Professor
James Reyes,766345521,M,Faculty,319533.34,Professor
Aaron Johnson,146015426,M,Faculty,319540.75,Instructor
Andrea Nelson,461841650,F,Faculty,319557.53,Professor
Elizabeth Howard,462875732,F,Faculty,319582.50,Assistant Professor
Andrea Alvarez,647798707,F,Faculty,319603.31,Assistant Professor
Jessica Moore,730853955,F,Faculty,319611.34,Instructor
Shannon Ramos,010236936,F,Faculty,319619.16,Associate Professor
Cody Phillips,277394215,M,Faculty,319644.12,Professor
Kimberly Martinez,912673776,F,Faculty,319652.28,Professor
Kevin Sanders,830139965,M,Faculty,319704.62,Instructor
Scott Peterson,443206934,M,Faculty,319775.22,Associate Professor
Kenneth Bailey,085647955,M,Faculty,319910.56,Assistant Professor
Kevin Ramos,748089236,M,Faculty,319941.34,Assistant Professor
Brandon Miller,221338067,M,Faculty,319978.56,Associate Professor
Emily Brown,411318966,F,Faculty,319999.84,Professor
Bradley Walker,591488578,M,Faculty,320113.25,Associate Professor
Jesse Rivera,589454088,F,Faculty,320130.69,Associate Professor
Michelle Miller,518279252,F,Faculty,320158.16,Associate Professor
Melissa Moore,677623985,F,Faculty,320266.50,Professor
Kelly Parker,440375807,F,Faculty,320298.88,Assistant Professor
Patrick Evans,259574007,M,Faculty,320313.38,Instructor
Jamie Phillips,760450340,M,Faculty,320328.81,Instructor
Daniel Hill,413074407,M,Faculty,320363.25,Associate Professor
Scott Kim,766040883,M,Faculty,320397.09,Assistant Professor
Stephen Robinson,678486053,M,Faculty,320474.84,Assistant Professor
Angela Murphy,163419825,F,Faculty,320475.09,Professor
Bryan Ward,976768407,M,Faculty,320599.62,Associate Professor
Eric Sanchez,476426085,M,Faculty,320660.84,Assistant Professor
Jamie Jones,304229818,M,Faculty,320758.41,Assistant Professor
Melissa Turner,711316272,F,Faculty,320766.84,Instructor
Kenneth Rogers,781530578,M,Faculty,320852.34,Assistant Professor
Heather Mitchell,961408256,F,Faculty,320998.19,Instructor
Bradley Martin,816086450,M,Faculty,321006.78,Associate Professor
Richard King,962008344,M,Faculty,321151.88,Associate Professor
Erin Ward,585734713,F,Faculty,321183.53,Instructor
Sean Rivera,267639506,M,Faculty,321188.09,Associate Professor
Richard Gutierrez,671311378,M,Faculty,321322.97,Professor
Allison Young,366526784,F,Faculty,321326.16,Instructor
Nicholas Brown,233800384,M,Faculty,321400.56,Assistant Professor
Lauren Robinson,239892944,F,Faculty,321434.59,Instructor
Allison Ruiz,505242065,F,Faculty,321512.19,Instructor
Christopher Clark,347319729,M,Faculty,321535.62,Assistant Professor
Lisa Morgan,544907401,F,Faculty,321545.41,Instructor
Jesse Ortiz,092665667,F,Faculty,321586.25,Instructor
Elizabeth White,775741193,F,Faculty,321608.41,Associate Professor
Zachary Evans,044944417,M,Faculty,321621.75,Associate Professor
David Rodriguez,145762187,M,Faculty,321680.88,Assistant Professor
Eric Edwards,108212119,M,Faculty,321716.91,Associate Professor
Vanessa Wilson,238373260,F,Faculty,321801.94,Assistant Professor
Alexander Rivera,519711014,M,Faculty,321840.72,Professor
Jeffrey Reyes,686977501,M,Faculty,321858.38,Professor
Jason Phillips,489357373,M,Faculty,321903.81,Associate Professor
Adam Moore,336121710,M,Faculty,321906.88,Professor
Alicia Hall,491575120,F,Faculty,321947.62,Assistant Professor
Kevin Mendoza,789567257,M,Faculty,321970.53,Assistant Professor
Andrew Wood,112440962,M,Faculty,322039.69,Instructor
Timothy Baker,006404189,M,Faculty,322154.00,Instructor
Rachel Myers,525826653,F,Faculty,322169.31,Instructor
Emily Walker,011060205,F,Faculty,322219.09,Associate Professor
Travis Murphy,474504602,M,Faculty,322222.06,Professor
Michael Peterson,590352593,M,Faculty,322257.78,Instructor
Lauren Reed,197806357,F,Faculty,322262.66,Professor
Lindsay Jimenez,097720312,F,Faculty,322289.41,Instructor
Amber Roberts,825350824,F,Faculty,322330.28,Assistant Professor
Jamie Rivera,704951819,F,Faculty,322378.44,Professor
Stephanie Wilson,912634162,F,Faculty,322400.16,Professor
Andrew Lewis,339636642,M,Faculty,322485.97,Associate Professor
Jesse Hill,690885295,M,Faculty,322496.53,Professor
Justin Turner,678758664,M,Faculty,322553.59,Assistant Professor
Stephanie Sanchez,547753817,F,Faculty,322555.81,Instructor
Allison Bennett,711398700,F,Faculty,322663.09,Assistant Professor
Stephanie Gomez,917629064,F,Faculty,322680.88,Associate Professor
Brittany Ross,437390736,F,Faculty,322726.19,Assistant Professor
Amanda Rodriguez,789252774,F,Faculty,322742.25,Instructor
Justin Collins,907286919,M,Faculty,322776.34,Assistant Professor
Cody Davis,878506060,M,Faculty,322809.03,Associate Professor
Katie Long,359590498,F,Faculty,322846.56,Associate Professor
Zachary Garcia,051466844,M,Faculty,322900.06,Assistant Professor
Stephanie Young,483360043,F,Faculty,322933.81,Instructor
Kimberly Martinez,778362554,F,Faculty,322991.94,Associate Professor
Mark Hughes,033974966,M,Faculty,323016.94,Instructor
Cody Ortiz,888919597,M,Faculty,323034.81,Assistant Professor
David Gomez,930060764,M,Faculty,323116.53,Professor
Jesse Parker,378324398,F,Faculty,323138.66,Instructor
Danielle Mitchell,822557367,F,Faculty,323211.56,Associate Professor
Shannon Lewis,562009192,F,Faculty,323229.34,Professor
Christine Jones,091384177,F,Faculty,323242.84,Associate Professor
Tiffany Davis,616893553,F,Faculty,323299.34,Associate Professor
Katie Ward,219869729,F,Faculty,323317.56,Associate Professor
Jose Peterson,895389497,M,Faculty,323332.09,Associate Professor
Samuel Gray,432540215,M,Faculty,323472.78,Associate Professor
Justin Bailey,345372596,M,Faculty,323495.94,Associate Professor
Steven Williams,936472175,M,Faculty,323550.19,Assistant Professor
Kelly Wright,478841236,F,Faculty,323552.94,Instructor
Brandon Morris,243583659,M,Faculty,323625.00,Assistant Professor
Courtney Parker,112537799,F,Faculty,323664.78,Assistant Professor
Kenneth Alvarez,408970093,M,Faculty,323685.59,Professor
Emily Hughes,519218180,F,Faculty,323705.62,Instructor
Elizabeth Anderson,011097224,F,Faculty,323728.16,Professor
Angela Perez,398228227,F,Faculty,323813.62,Professor
Travis Scott,179370893,M,Faculty,323917.38,Instructor
Cody Ortiz,246805385,M,Faculty,324027.94,Associate Professor
Kevin King,664865291,M,Faculty,324141.81,Instructor
Laura Price,125181131,F,Faculty,324170.06,Instructor
James Roberts,499616434,M,Faculty,324174.06,Associate Professor
Aaron Cook,576061983,M,Faculty,324184.44,Professor
Paul James,347180037,M,Faculty,324186.00,Associate Professor
Andrea Chavez,395532454,F,Faculty,324361.22,Professor
Danielle Brooks,661155400,F,Faculty,324387.75,Assistant Professor
Christopher Lewis,956066563,M,Faculty,324400.69,Assistant Professor
Lauren Green,648291947,F,Faculty,324445.94,Assistant Professor
Elizabeth Martin,278109065,F,Faculty,324482.41,Associate Professor
Samantha Ward,880507478,F,Faculty,324551.97,Associate Professor
Katherine Reyes,560176542,F,Faculty,324573.06,Associate Professor
Justin White,692920632,M,Faculty,324584.38,Professor
Ashley Smith,194087989,F,Faculty,324626.28,Professor
Anthony Moore,305610021,M,Faculty,324712.84,Instructor
Jamie Lewis,117017465,M,Faculty,324739.06,Assistant Professor
Elizabeth Ross,605800456,F,Faculty,325035.78,Instructor
Laura Richardson,004435285,F,Faculty,325051.34,Professor
Kimberly Foster,652326146,F,Faculty,325063.22,Associate Professor
Erin Moore,366317191,F,Faculty,325065.06,Instructor
Brandon Taylor,039056187,M,Faculty,325076.03,Professor
Anthony Foster,685193140,M,Faculty,325102.00,Associate Professor
Jesse Brooks,137305435,M,Faculty,325141.91,Assistant Professor
Kelly Brooks,602320105,F,Faculty,325273.69,Associate Professor
Lisa Cruz,288927846,F,Faculty,325282.38,Professor
Samuel Reyes,745135313,M,Faculty,325347.22,Associate Professor
Andrea Bennett,591391058,F,Faculty,325380.53,Associate Professor
Katie Sanders,743853313,F,Faculty,325382.06,Assistant Professor
William Torres,974694196,M,Faculty,325402.81,Assistant Professor
Angela Martinez,466161658,F,Faculty,325414.00,Assistant Professor
Kyle Hall,654335969,M,Faculty,325462.25,Associate Professor
Katherine Collins,780414241,F,Faculty,325466.00,Professor
Andrew Morgan,376773528,M,Faculty,325516.59,Professor
Adam Howard,887350771,M,Faculty,325573.56,Assistant Professor
John Brooks,141724002,M,Faculty,325578.06,Instructor
Steven Nelson,499980986,M,Faculty,325618.97,Professor
Amy Ross,831597015,F,Faculty,325651.00,Associate Professor
Kevin Diaz,417968440,M,Faculty,325666.75,Instructor
Jason Baker,407049873,M,Faculty,325704.69,Assistant Professor
Christine Walker,945796547,F,Faculty,325734.34,Associate Professor
Amy Howard,934415402,F,Faculty,325823.88,Assistant Professor
Jesse Clark,643155195,F,Faculty,325879.22,Instructor
Jesse Clark,479365601,M,Faculty,326010.44,Instructor
Ashley Wilson,912574986,F,Faculty,326035.59,Assistant Professor
Zachary Martinez,250477425,M,Faculty,326070.91,Assistant Professor
Erica Campbell,079846131,F,Faculty,326164.88,Professor
Timothy Ramirez,479944937,M,Faculty,326171.34,Assistant Professor
Joseph Thomas,303926425,M,Faculty,326208.47,Associate Professor
Mary Collins,258735195,F,Faculty,326246.78,Associate Professor
Bradley Gomez,642253884,M,Faculty,326253.09,Instructor
Matthew Martinez,810581845,M,Faculty,326268.75,Instructor
Tyler Campbell,309069795,M,Faculty,326310.41,Instructor
Lindsay Lopez,534192942,F,Faculty,326348.12,Instructor
Lindsay Morgan,979373539,F,Faculty,326354.00,Instructor
Scott Thompson,504711906,M,Faculty,326408.12,Instructor
Erin Gonzalez,802687082,F,Faculty,326453.69,Associate Professor
Joshua Gray,799559432,M,Faculty,326464.62,Instructor
Elizabeth Morales,915302329,F,Faculty,326480.66,Professor
Scott Jones,291512688,M,Faculty,326487.81,Associate Professor
Ashley Clark,158627347,F,Faculty,326508.44,Assistant Professor
Laura Baker,215778577,F,Faculty,326598.97,Assistant Professor
Lindsey Diaz,355412011,F,Faculty,326642.84,Instructor
Kimberly Scott,573850312,F,Faculty,326648.72,Instructor
Heather Perez,872271314,F,Faculty,326704.44,Professor
Robert Cox,987534558,M,Faculty,326744.44,Associate Professor
James Brown,139232831,M,Faculty,326754.03,Instructor
Kenneth Gomez,784599632,M,Faculty,326759.59,Associate Professor
Michelle Gutierrez,747598106,F,Faculty,326807.06,Assistant Professor
Kristen Johnson,085886812,F,Faculty,326811.47,Professor
Alicia Baker,557308793,F,Faculty,326821.22,Assistant Professor
Samuel Davis,167370604,M,Faculty,326849.09,Assistant Professor
Vanessa Evans,660039932,F,Faculty,326933.78,Instructor
Vanessa Carter,497050083,F,Faculty,327048.31,Professor
Joshua Wright,601334391,M,Faculty,327048.41,Instructor
Amanda Allen,880234100,F,Faculty,327071.69,Associate Professor
Gregory Scott,950965218,M,Faculty,327096.91,Assistant Professor
David White,525777534,M,Faculty,327126.31,Assistant Professor
Timothy Ramirez,912467107,M,Faculty,327144.66,Instructor
Vanessa Wood,096616177,F,Faculty,327148.97,Associate Professor
James Alvarez,994505295,M,Faculty,327159.72,Professor
Rachel Bailey,985637080,F,Faculty,327348.00,Instructor
Melissa Rogers,068247614,F,Faculty,327409.22,Associate Professor
Melissa Howard,551173445,F,Faculty,327457.69,Instructor
Emily Chavez,703722081,F,Faculty,327547.94,Professor
Katie Garcia,097367851,F,Faculty,327597.31,Assistant Professor
Bradley Richardson,015458198,M,Faculty,327648.41,Professor
Andrea Chavez,854002192,F,Faculty,327704.44,Professor
Joshua Lewis,610662046,M,Faculty,327825.00,Instructor
Paul Ward,666884049,M,Faculty,327877.03,Instructor
Crystal Parker,086693034,F,Faculty,327877.16,Professor
Joseph Adams,785771001,M,Faculty,327958.94,Associate Professor
Kyle Garcia,019604401,M,Faculty,327960.53,Instructor
Steven Castillo,216626611,M,Faculty,328055.50,Assistant Professor
Jessica Collins,312692930,F,Faculty,328062.66,Professor
Lindsay Foster,018037832,F,Faculty,328081.00,Professor
Laura Carter,716367900,F,Faculty,328251.56,Assistant Professor
Jeffrey Wright,664293546,M,Faculty,328260.69,Assistant Professor
Jason Campbell,642197473,M,Faculty,328296.84,Assistant Professor
Daniel Robinson,584075552,M,Faculty,328314.31,Professor
Lindsey James,169477442,F,Faculty,328420.38,Instructor
Samantha Turner,646101609,F,Faculty,328437.03,Associate Professor
Andrea Collins,188412554,F,Faculty,328449.53,Instructor
Dustin Wright,391376128,M,Faculty,328525.28,Assistant Professor
Amanda Nelson,684677720,F,Faculty,328618.91,Assistant Professor
Allison Ward,269316140,F,Faculty,328661.66,Professor
Benjamin Bailey,889491786,M,Faculty,328674.56,Professor
Kenneth Williams,632210430,M,Faculty,328676.09,Associate Professor
Andrea Turner,173962159,F,Faculty,328679.62,Instructor
Timothy Nguyen,329786388,M,Faculty,328691.31,Instructor
Angela Gutierrez,187855393,F,Faculty,328710.38,Instructor
Amy Young,415136703,F,Faculty,328712.97,Assistant Professor
Mary Cooper,124159262,F,Faculty,328735.94,Instructor
Shannon Collins,288402898,F,Faculty,328749.84,Instructor
Jose Hughes,153985728,M,Faculty,328782.75,Associate Professor
Amanda Cruz,594493369,F,Faculty,328805.50,Professor
Heather Alvarez,200042163,F,Faculty,328812.16,Assistant Professor
Thomas Carter,184582030,M,Faculty,328846.56,Instructor
Amy Harris,417103447,F,Faculty,328854.75,Assistant Professor
Joseph Torres,640866703,M,Faculty,328890.09,Associate Professor
Kelly Clark,100061459,F,Faculty,328904.28,Assistant Professor
Samuel Sanders,552297261,M,Faculty,328945.72,Assistant Professor
Rachel King,816606126,F,Faculty,328993.12,Assistant Professor
Thomas Hill,919949222,M,Faculty,329098.16,Instructor
Alicia Baker,911523306,F,Faculty,329102.97,Instructor
William Hughes,870832435,M,Faculty,329111.97,Assistant Professor
Angela Morgan,651703008,F,Faculty,329128.16,Assistant Professor
Nicole Myers,295925896,F,Faculty,329210.09,Assistant Professor
Sean Collins,335776531,M,Faculty,329214.41,Associate Professor
Bryan Richardson,923130576,M,Faculty,329274.66,Professor
Bradley Parker,868470554,M,Faculty,329403.19,Professor
Jamie Young,812556851,M,Faculty,329414.38,Associate Professor
Lauren Wright,671177234,F,Faculty,329420.00,Instructor
David Jimenez,807057898,M,Faculty,329580.62,Instructor
Kenneth Hall,052687789,M,Faculty,329764.34,Assistant Professor
Amanda Richardson,781255226,F,Faculty,329794.97,Professor
Katie Turner,724922934,F,Faculty,329857.41,Professor
Ashley Young,106006660,F,Faculty,329873.91,Professor
Matthew Ramos,343263072,M,Faculty,329882.91,Associate Professor
Jennifer Anderson,167139180,F,Faculty,329883.41,Assistant Professor
Alexander Smith,844300100,M,Faculty,329906.94,Professor
Christine Johnson,416564946,F,Faculty,329947.44,Instructor
Courtney Patel,288939265,F,Faculty,329978.41,Professor
Richard Jackson,788671998,M,Faculty,329997.16,Professor
Brittany Thompson,177781914,F,Faculty,330003.38,Assistant Professor
Jonathan Ross,334464337,M,Faculty,330022.22,Professor
John Reyes,594009641,M,Faculty,330079.31,Assistant Professor
Erin Campbell,704678256,F,Faculty,330086.44,Instructor
Heather Thomas,586737302,F,Faculty,330094.41,Assistant Professor
Kevin Murphy,654525235,M,Faculty,330110.69,Assistant Professor
Paul Wright,904645682,M,Faculty,330123.41,Assistant Professor
Shannon Brown,612517634,F,Faculty,330148.44,Instructor
Charles White,361994109,M,Faculty,330259.03,Instructor
Kenneth Phillips,315268770,M,Faculty,330277.41,Associate Professor
Michelle Brooks,938727916,F,Faculty,330279.91,Professor
Lindsay Cruz,424405711,F,Faculty,330312.78,Associate Professor
Elizabeth Smith,017744770,F,Faculty,330358.66,Associate Professor
Megan Martin,136797959,F,Faculty,330423.41,Professor
Jennifer Hall,056648478,F,Faculty,330530.00,Instructor
John Patel,565234477,M,Faculty,330575.25,Associate Professor
Nicole Young,913158287,F,Faculty,330582.97,Instructor
Benjamin Miller,563127198,M,Faculty,330658.25,Professor
Kyle Torres,917045610,M,Faculty,330677.09,Associate Professor
Jamie Garcia,879589410,M,Faculty,330745.56,Professor
Eric Mitchell,401543903,M,Faculty,330788.03,Professor
Courtney Sanchez,828765509,F,Faculty,330796.62,Associate Professor
Jessica Phillips,681400144,F,Faculty,330829.38,Assistant Professor
Thomas Hill,998483978,M,Faculty,330895.00,Professor
Sarah Torres,152957014,F,Faculty,330968.09,Professor
Christina White,145614704,F,Faculty,330974.50,Professor
Travis Hernandez,276261470,M,Faculty,331030.69,Associate Professor
Samantha Anderson,165792255,F,Faculty,331068.78,Associate Professor
Lisa Stewart,065835997,F,Faculty,331087.00,Associate Professor
Allison Turner,576075960,F,Faculty,331121.91,Professor
Christine Lee,856324619,F,Faculty,331189.59,Professor
Heather Ramos,797635798,F,Faculty,331193.28,Assistant Professor
Gregory Brown,298962138,M,Faculty,331210.34,Assistant Professor
Jesse Jackson,938061091,M,Faculty,331328.12,Instructor
Cody Johnson,512826097,M,Faculty,331430.09,Associate Professor
Jamie Collins,784607777,F,Faculty,331495.34,Associate Professor
Jason Reed,055526375,M,Faculty,331618.50,Professor
Jeffrey Rogers,604234468,M,Faculty,331623.62,Assistant Professor
Megan Anderson,941315845,F,Faculty,331659.31,Instructor
Joseph Moore,247498638,M,Faculty,331737.62,Instructor
Jeremy Jones,116654150,M,Faculty,331963.44,Professor
Charles Jackson,266711814,M,Faculty,331983.94,Assistant Professor
Aaron Hernandez,569034525,M,Faculty,332015.00,Associate Professor
Jesse Scott,849463482,F,Faculty,332041.72,Professor
Tiffany Brooks,066969937,F,Faculty,332056.22,Instructor
Stephen Edwards,546092264,M,Faculty,332085.09,Assistant Professor
Katie Lee,054051345,F,Faculty,332089.91,Assistant Professor
Michael Mendoza,103773104,M,Faculty,332093.28,Associate Professor
Benjamin Morales,144259181,M,Faculty,332127.38,Associate Professor
Christine Scott,637291370,F,Faculty,332150.22,Assistant Professor
Jennifer Patel,909272967,F,Faculty,332268.09,Assistant Professor
Joseph Davis,130899025,M,Faculty,332279.41,Instructor
Kelly White,275275603,F,Faculty,332305.38,Associate Professor
Tiffany Davis,702424173,F,Faculty,332318.56,Assistant Professor
Daniel Jimenez,331198203,M,Faculty,332337.00,Assistant Professor
Stephen Gonzalez,430877731,M,Faculty,332354.03,Associate Professor
Daniel Castillo,840660026,M,Faculty,332359.34,Instructor
Jason Carter,942554868,M,Faculty,332532.59,Associate Professor
Jamie Ramos,836917239,F,Faculty,332602.72,Instructor
Jose Chavez,238275692,M,Faculty,332654.28,Professor
Melissa Lee,959695919,F,Faculty,332656.50,Professor
Jeremy Jimenez,907551702,M,Faculty,332658.28,Assistant Professor
Jacob Foster,393427561,M,Faculty,332696.62,Instructor
Jonathan Johnson,112500181,M,Faculty,332830.81,Instructor
Alexander Ramos,074261700,M,Faculty,332843.22,Professor
Amy Cruz,744738438,F,Faculty,332898.00,Professor
Timothy Brooks,000317061,M,Faculty,332924.19,Instructor
Vanessa Collins,890649165,F,Faculty,332973.06,Associate Professor
Lindsay Allen,015120111,F,Faculty,332984.94,Instructor
Matthew Scott,602891468,M,Faculty,333002.22,Instructor
Adam Cruz,989336201,M,Faculty,333002.38,Instructor
Jose Ward,414361814,M,Faculty,333152.53,Instructor
Rebecca Scott,322458589,F,Faculty,333237.56,Assistant Professor
